"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"SOX21",NA,-0.399695074563585,NA,NA,0.689381120339562,NA,NA,0.879925866570907,NA,"MissingData",5
"SRM",1.67222725472471,-0.23439565905472,2.55044916011939,0.56687710823387,0.814677828365417,0.0107584213922648,1,0.933224135129282,0.12277142621662,"Vertivore",2
"GPR180",-0.717767392671242,1.22974985054882,-0.143424685531532,1,0.218790792937017,0.885954788279196,1,0.544158370693136,0.955980086060496,"Insectivore",1
"ZFAND5",NA,0.0347897705282029,NA,NA,0.972247377631171,NA,NA,0.991329039694512,NA,"MissingData",5
"DNAJC1",0.186221758435137,-1.11277276625015,-0.215145407312231,1,0.265806034596166,0.829653952804007,1,0.591517122791588,0.932511780261327,"Insectivore",1
"ELK1",1.37406014469081,-0.616769360235048,0.711065482071042,1,0.537386864379254,0.477043658810611,1,0.799140184968646,0.736467291317924,"DoubleBoth",4
"DRAP1",1.00957023445304,-0.00885962389922904,1.26967688651169,1,0.992931135352396,0.204199749271272,1,0.997299589349794,0.493793309797197,"Vertivore",2
"CST11",-0.645217448426354,2.11406889782467,1.64225978960124,1,0.0345093831685752,0.100536176532342,1,0.219197561588025,0.356790040024551,"Unclear",0
"CASZ1",-0.468845709947483,-1.41974772828525,-0.491945932449413,1,0.155681137633932,0.622757566033782,1,0.45649546353943,0.829464751091203,"Insectivore",1
"GABBR1",0.488623618436618,-0.378305661370789,0.46376967931729,1,0.70520354023779,0.642812768932675,1,0.887690824471088,0.841497380018786,"Both",3
"DFFA",-1.4770873170128,1.82654656003766,0.072822239238254,0.837913397129866,0.0677679746238123,0.941947573586704,1,0.305917669141775,0.978224843314709,"Insectivore",1
"CEMIP2",0.530748641929002,0.735180810481152,0.540618784347005,1,0.462229384204362,0.588770367782503,1,0.754585163517827,0.808521572756823,"Unclear",0
"GPC6",0.265591471520627,0.240603039456499,0.665820214015907,1,0.809862794235518,0.505526022865904,1,0.931728007861341,0.758464790838047,"Vertivore",2
"ZNF41",-1.61611713214186,2.53556509468639,-0.026132793766742,0.636413944873426,0.0112266061360672,0.979151420345324,1,0.122334545149015,0.990818145224074,"Insectivore",1
"GPC5",-1.85562827131663,0.508715573368907,-1.63720139952128,0.381039366763001,0.610951604773163,0.101588394727908,1,0.843878531041176,0.358418853999141,"Both",3
"KDM2B",-0.323579173434651,-1.97001979378237,-2.93686029196124,1,0.0488361020872198,0.00331553433126129,1,0.260904541440918,0.0703340316564194,"Unclear",0
"ZNF157",0.558659895756465,1.09146600591107,0.585798389267579,1,0.275067882127854,0.558011006284972,1,0.600886159219729,0.790684953902664,"Insectivore",1
"CNNM4",1.90646188495428,1.39004312224152,2.88014993571873,0.339541837588764,0.164515783178885,0.00397486091095258,1,0.469398359983045,0.0763820600496536,"Vertivore",2
"LMAN2L",2.35747639926248,-1.01889794008004,1.60103516809202,0.110397749079239,0.308251421755224,0.109369130093157,0.909186260683113,0.63326328203174,0.371968327162135,"Both",3
"SLC25A39",0.0638065906222312,1.11528632137055,0.204301075268817,1,0.264727745157721,0.838118229750605,1,0.591368801166138,0.935965821970658,"Insectivore",1
"THBD",-0.458088128256175,2.04968847224363,1.06557485655057,1,0.0403948406563858,0.286615870233164,1,0.236631721069518,0.578532223094233,"Insectivore",1
"SPRY2",1.13267385667165,0.149314210630587,0.517380256587937,1,0.881305702510197,0.604890739193286,1,0.960987832626154,0.818442150387476,"DoubleBoth",4
"NEBL",-1.93075579449604,1.84866302777107,-1.09868260900139,0.321079556562536,0.0645064855104797,0.271906530816887,1,0.299460488123183,0.564674147619617,"Both",3
"KLF9",0.178085948960965,-0.103141372057543,0.00509951929097434,1,0.917850769945578,0.99593118992519,1,0.972886058546641,0.998570395734968,"DoubleBoth",4
"NKX2-2",0.353353014932274,-1.0900257836042,-0.285062036831379,1,0.275701786506485,0.775596614088566,1,0.601379391398683,0.908485803969477,"Insectivore",1
"OR2W1",-0.871891754651476,-0.407643984920726,-0.997331372517246,1,0.683535067201475,0.318603690523907,1,0.877160945631281,0.60667541004327,"Vertivore",2
"ZNF311",-4.00937877512274,3.15664121150333,-1.63902497445551,0.000365272179007695,0.00159597589344741,0.101208058536073,0.0745550134017868,0.0433319485040017,0.357882821643871,"Both",3
"MAMDC2",-1.04744467268193,-0.00802184918519788,-0.770961009223519,1,0.993599559030913,0.44073004304648,1,0.997563419999537,0.708147438555113,"DoubleBoth",4
"SPDYC",0.252312805676226,0.839718299203753,1.71026964733795,1,0.40106635135705,0.087216021824295,1,0.70857195833438,0.334158855193324,"Vertivore",2
"XRN2",1.20724173404204,0.665442755256289,1.52975118071026,1,0.505767346116623,0.126078329790871,1,0.781728131324911,0.399169212668147,"Vertivore",2
"C9orf135",1.18366306303499,2.37917463962384,3.49640295596941,1,0.0173514532146028,0.000471575986839517,1,0.153436827689851,0.0328938407412639,"Unclear",0
"TRIM27",-0.759742094027705,0.591444166046456,-1.21329502799877,1,0.554222855168353,0.225017043169111,1,0.811707334055912,0.515866503548384,"Vertivore",2
"NMNAT1",-0.643008610957018,-0.0273899322967378,-0.557429259181425,1,0.978148728101075,0.577234179198569,1,0.993508098558048,0.802354580911709,"DoubleBoth",4
"POU4F1",0.700320503665384,-0.515053527143955,0.387513679833167,1,0.60651561624359,0.698375959490579,1,0.841720873344132,0.869386836903132,"Both",3
"EDNRB",-0.640009998254567,0.756680972012464,-0.915123655096933,1,0.449241017285508,0.360126717914014,1,0.744135160642542,0.644485228837264,"Unclear",0
"LZIC",-1.7825548995908,2.44650748218739,-0.404451146426598,0.447952721775167,0.0144247803344663,0.685880995792255,1,0.139145658004837,0.863225238020901,"Insectivore",1
"SNX15",0.426639611023661,-0.25367713509263,0.56740612117302,1,0.79974499990072,0.57043829207858,1,0.928187505612972,0.799138286456349,"Vertivore",2
"PLXDC2",1.0489002575039,-0.302240835315284,0.484967093943505,1,0.762468476875407,0.627699687666543,1,0.912429054387115,0.831951278885627,"DoubleBoth",4
"ARL5B",NA,-2.36416255993541,NA,NA,0.0180708812988098,NA,NA,0.156880321084032,NA,"MissingData",5
"CLSTN1",0.559126380481371,-2.28286143610989,-0.557485467983658,1,0.0224385317041798,0.577195785142445,1,0.174223100049197,0.802354580911709,"Insectivore",1
"NSUN6",-2.90761134620073,2.59091518422381,-2.80569171578607,0.0218520397560089,0.0095721079669993,0.00502087033397977,0.422603339916464,0.11197772680155,0.0846375284870875,"Both",3
"ARHGAP39",1.18722216605172,-2.24773138822109,-0.879330567898985,1,0.024593323248633,0.37922206644139,1,0.182727969878497,0.660235626631744,"Insectivore",1
"TMEM252",-2.05475700736493,1.50661714304066,-0.813015572075372,0.239414884038392,0.131908820664092,0.416209130124454,1,0.421141250847096,0.690519597637026,"Both",3
"FOXH1",0.00919096427721766,1.61054438255107,0.889803311382964,1,0.107279064467772,0.373571508215854,1,0.384964878449882,0.655544231972572,"Insectivore",1
"ZNF165",-0.622178474616975,0.109996413633601,-1.79757427653628,1,0.912412219162456,0.072244497766266,1,0.97170102893589,0.305654255657045,"Vertivore",2
"CRNKL1",1.46387567343832,-0.460994143963948,1.47529193582542,0.85936752751588,0.64480280652188,0.140134073543743,1,0.860210814894492,0.420625009301411,"Vertivore",2
"INSYN2B",-0.493668784470662,-0.36186833288366,-0.938909396625574,1,0.717450425183163,0.347777264330498,1,0.892970432449811,0.6342070521537,"Vertivore",2
"SLC39A12",-2.51540275794829,1.24886433418033,-1.22115981169224,0.0713378828355673,0.21171469849194,0.222025517164694,0.733846709695752,0.535280540922766,0.512010634406103,"DoubleBoth",4
"SF1",0.647608688856006,1.8914675311164,1.38646621371214,1,0.0585619612787224,0.165604590088214,1,0.28343709476465,0.451177823462078,"Unclear",0
"CBWD6",-0.441115816220564,1.47399541551498,0.920957086114572,1,0.140482825525291,0.357072832453244,1,0.432849973237219,0.641669013845783,"Insectivore",1
"CBWD1",-0.693609000146859,1.92714746316269,0.875979726075893,1,0.0539612551297876,0.381041055466621,1,0.272648997630526,0.661020108293404,"Insectivore",1
"GPR157",1.08767389499935,-0.4638802764433,1.56646935888608,1,0.642733524596276,0.117238776490186,1,0.859677013279956,0.384472702511292,"Vertivore",2
"FOXD4L4",-2.65158834198762,2.21715177829079,-0.956851471385193,0.0480684911741285,0.0266127215339094,0.338642228366196,0.6231987044584,0.190869735992538,0.626098430217703,"Both",3
"FOXD4L5",-2.77426705840995,1.89259383437425,-0.889614156423769,0.0331957440132931,0.058411904337973,0.373673102207952,0.518031580504685,0.283170285576947,0.655544231972572,"Both",3
"SLC2A5",0.987504767219669,-1.81915476616226,0.865199929603018,1,0.0688878216750103,0.386929064033131,1,0.308691522539157,0.665927140286737,"Insectivore",1
"SCP2D1",2.54577852650842,-1.21784767620305,1.32136219886959,0.0654206047749336,0.223281862933197,0.186380623874453,0.70832459822265,0.548359957012757,0.472727614273675,"DoubleBoth",4
"CA6",-0.431589736861305,0.417371635203393,1.40320291654631,1,0.67640659877923,0.160556338144535,1,0.87404954187302,0.44473940716591,"Vertivore",2
"DTD1",2.82960563628984,-2.85801255561879,1.72556975663275,0.0279632469959296,0.00426303523037768,0.0844248441846222,0.47781481753193,0.0740616699348252,0.329156645989813,"Insectivore",1
"KCTD12",2.25901205486606,-1.2759482910568,1.16341833236291,0.143295810134547,0.201973798671272,0.244659815159837,1,0.522564086236027,0.536100659825065,"Both",3
"ERRFI1",-0.734050451315397,-0.505988506557212,-1.28504956104181,1,0.612864718187193,0.198774965632606,1,0.844936992183058,0.48691162518892,"Vertivore",2
"TMEM236",-1.36266479807186,0.0912379875196031,-0.879994920544956,1,0.927303491139332,0.37886206124231,1,0.975498759076853,0.660015291003904,"DoubleBoth",4
"STAM",1.12056259773486,-0.161564805803683,1.33762875920148,1,0.871648574020328,0.181017484636701,1,0.957089265431209,0.46711978083569,"Vertivore",2
"AUP1",0.101353276692275,0.804001381996434,0.118678165819385,1,0.421396176869347,0.905530335428619,1,0.723483807952044,0.964396199700408,"Insectivore",1
"TTC25",-0.714177357007185,0.956195524218594,0.383564320667773,1,0.338973460782119,0.701301388859918,1,0.659990489587673,0.870652056629054,"Insectivore",1
"HECTD4",-0.382891660185508,-0.411104132420235,-1.270039447878,1,0.680996179962317,0.204070578864592,1,0.876295594388881,0.493639017163805,"Vertivore",2
"LBX2",-0.566837729776736,-0.399913389990983,-1.07075413598145,1,0.689220309644631,0.284279994072914,1,0.879896431527596,0.577429401624166,"Vertivore",2
"SLC22A12",-0.348715072718666,1.93851577060859,-0.337012035652921,1,0.0525603286553939,0.736107827171397,1,0.270368475813728,0.888368740685637,"Insectivore",1
"DNAJC11",2.73714722265288,-1.71994642281268,2.251553874803,0.037184730517219,0.0854421809688014,0.0243504786899628,0.550086356250809,0.342488793605669,0.177770097914588,"Both",3
"UCHL3",2.64141760978299,-1.75672124242383,2.35824875484366,0.0495359308977822,0.0789653349444983,0.0183613843208231,0.634597710161241,0.328782202444226,0.156566877972334,"Both",3
"ST8SIA6",-0.106310103698004,1.13603533861244,-0.0930210819997277,1,0.255941774813059,0.925886812823313,1,0.581822127954499,0.971323164501948,"Insectivore",1
"POLR3F",0.209670043377648,0.38522129958288,0.385964529994719,1,0.700073463989705,0.699522938208954,1,0.885505047722064,0.870025894162389,"Unclear",0
"SLC4A5",2.19170130798757,-2.20071284898105,0.655936463210605,0.170406487436137,0.0277563586142227,0.511865005840156,1,0.195695005123069,0.763274661685232,"Insectivore",1
"TBC1D4",1.89354715826163,-0.327590886058496,1.2263575367996,0.349710858448737,0.743221013890496,0.22006415814259,1,0.904351731412886,0.509679053447622,"DoubleBoth",4
"PHF13",0.807546072709393,-0.414944308269788,1.08383899770404,1,0.678182672832232,0.278436190891227,1,0.874824937481181,0.572088518364066,"Vertivore",2
"KLHL21",2.27602221087008,-2.0826171233965,2.06867946442363,0.137068081689119,0.0372861371326151,0.0385761754999064,1,0.227570750525863,0.222602417496731,"Both",3
"KLF12",0.418859304746164,0.918995362146685,0.791208858149644,1,0.358097998051004,0.428822123200409,1,0.674160664432838,0.699074943207661,"Unclear",0
"HIF3A",0.896502972223573,1.10359654671004,1.29623154083358,1,0.269768189861411,0.194895726109109,1,0.59516436497395,0.48180550245507,"Unclear",0
"FAM216A",0.680751235563276,0.754193165557044,1.32642858218341,1,0.450733240853145,0.18469777660423,1,0.745442390107568,0.471125971735946,"Vertivore",2
"ZBTB48",-0.0328594538422236,-0.504326428701038,-0.00377425678048199,1,0.614032008473667,0.996988585935956,1,0.845448210226074,0.999039050088017,"Insectivore",1
"KAT14",1.07512101431153,1.68408324054069,2.71793768794237,1,0.0921655828061867,0.00656902081021593,1,0.357130516246042,0.0969895253279345,"Vertivore",2
"KLF5",1.18894097678971,1.8846192508945,2.4358770456839,1,0.0594812613359933,0.0148557331890823,1,0.286097974807397,0.142182806022466,"Unclear",0
"IGFBPL1",-0.816981870060793,0.0113049151377495,-1.06878429628167,1,0.990980174874751,0.285166877039434,1,0.996910727674965,0.577987186098176,"Vertivore",2
"ALDH1B1",-1.69919729927882,2.19901969213238,-0.678275164666527,0.535692090537879,0.0278765221153799,0.497597242362413,1,0.196166303604667,0.752868325261479,"Insectivore",1
"NOL9",3.14990543577178,-0.406629852873725,2.64973804738191,0.0097993990689315,0.68427986798338,0.00805542013887921,0.307192176498425,0.877630351332696,0.10598350677494,"DoubleBoth",4
"SHB",2.47520010497504,-1.27438812955603,2.33981807806896,0.0798969260195163,0.202525897103471,0.0192931350928045,0.77509047171689,0.523316796941933,0.159848333758485,"Both",3
"MGME1",0.930077435486853,2.07292045314996,2.20576648880931,1,0.0381796832129163,0.0274003538012908,1,0.230334380375962,0.189151370919799,"Unclear",0
"DCAF10",1.66663938272944,-0.582501166597657,1.69020032739679,0.57351679755043,0.56022915595495,0.0909896357762897,1,0.814855921471086,0.340850064177847,"Vertivore",2
"H4C8",-0.47248006831041,0.382603635853967,0.18590892693324,1,0.702013674011627,0.852516181563473,1,0.886046353804356,0.941739516297426,"Both",3
"GPR20",-0.749052420003806,-1.51244862534545,-1.68771890921954,1,0.130419772771199,0.0914652001946957,1,0.419189787199754,0.341530379169514,"Unclear",0
"H4C2",-0.329049962803088,-1.77448852456406,-2.10347970412639,1,0.0759823785771689,0.0354238576135015,1,0.323593897624102,0.215222021478008,"Unclear",0
"FRMPD1",-2.60329461984398,1.54602529269963,-1.56352713993861,0.055399542068018,0.122098459530995,0.11792865722147,0.658128925905776,0.407053461649096,0.385373093611658,"Both",3
"DIS3",-0.3370498699135,-0.0319458410672349,1.07214134359032,1,0.974515241393136,0.283656551522284,1,0.991806768427706,0.57724987256704,"Vertivore",2
"SNX5",1.96184062850729,-0.992462523712401,1.3026251987242,0.29868625128641,0.320971952144822,0.192702750558701,1,0.644448702132469,0.478964902298762,"Both",3
"DPP6",2.13346570614857,-1.83763091698937,0.383020192377018,0.197319251883595,0.0661168098392203,0.701704792321913,1,0.303079007546358,0.870652056629054,"Both",3
"TOMM5",NA,0.375772952116554,NA,NA,0.70708569765252,NA,NA,0.887832840227308,NA,"MissingData",5
"TNFRSF25",0.59325518107598,1.3898180877258,0.689844441987942,1,0.164584124111932,0.490292017325412,1,0.469507931666721,0.74733783728762,"Insectivore",1
"POLR1E",-1.58196401996295,2.0342853766038,0.638678013180174,0.681946706894582,0.0419228307177481,0.523032418875936,1,0.241736222966995,0.770055031208285,"Insectivore",1
"NAA40",1.67606740230275,0.531055260630661,2.15304772367964,0.562349945645145,0.595380485892324,0.0313149280700365,1,0.836051063995895,0.203857349019293,"Vertivore",2
"TRDMT1",-0.0842888496786088,-0.0217926004032615,-0.0560239086359485,1,0.98261339680954,0.95532276073231,1,0.994879402107381,0.983191572086211,"DoubleBoth",4
"H4C3",-1.20599665215794,-1.10688714815623,-2.96200527355772,1,0.26834272306698,0.0030564254899802,1,0.593963110448798,0.0685157091231244,"Vertivore",2
"MZT1",2.17886380140221,0.413191903402963,2.87027953310487,0.176050725468924,0.679466019689094,0.00410109072727655,1,0.875395719103852,0.0772778058029884,"Vertivore",2
"RTN3",-3.08593293365623,1.38380731291209,-1.45185732700587,0.0121748750853266,0.166417463241795,0.146541280011204,0.322612830331181,0.472105061717983,0.428945638234345,"DoubleBoth",4
"CUBN",-1.45742927076271,3.4469243626336,1.01316425776515,0.869987532738973,0.00056700730190812,0.310981709642391,1,0.0248756367447327,0.599171431395626,"Insectivore",1
"HES2",-0.872232389548552,0.690564564780495,-0.248167140963321,1,0.489839222431343,0.804005088934572,1,0.772442696927301,0.921442663575975,"Both",3
"ZFAT",0.928407691972475,-3.87374146032381,-1.87536478189904,1,0.000107177113584565,0.0607425567131433,1,0.0106642183822892,0.279994536964913,"Insectivore",1
