,Background...Insectivore.Rho,Background...Insectivore.P,Background...Insectivore.p.adj
CBLN1,-0.969326793209078,0.332382165185085,0.654786401979222
ARL2BP,-0.793449189745111,0.427516161353117,0.729475399646698
PLLP,-1.76512070651576,0.0775434813209167,0.32690878828861
CCL22,-0.222865071815262,0.823640521362982,0.936819265165029
DHODH,0.488541365614787,0.625166433195876,0.85132510423187
POLR2C,-0.823907298798765,0.409992232924859,0.714269572600929
PARD6A,-0.264976522283375,0.79102754804716,0.92469450628657
MMP15,1.2467821832683,0.212477375052253,0.536038252485909
USB1,1.22469478159377,0.220690241042155,0.546160367510656
CCDC113,-1.36007405815932,0.173806489400894,0.483974224855704
PRSS54,-0.280544240000708,0.779059988944442,0.918389784617283
NME3,-0.841070930440907,0.400308199192959,0.707685433207869
PSMD7,1.6983809914056,0.0894358773823222,0.352157706871504
SETD6,-0.0161301420315927,0.987130566776556,0.995653354688577
SLC38A7,1.28236350311718,0.199715160870996,0.519818130483458
SMPD3,-2.35699036528715,0.018423724865145,0.158508575551558
SLC7A6,-0.322321051077396,0.747209486970081,0.905195708094024
PLA2G15,-1.60888488292969,0.107641515591286,0.385397418029163
FA2H,0.699530663376643,0.484220457001711,0.769571333936043
MPG,-0.0918380734510631,0.926826693630475,0.975498759076853
HSDL1,0.75072854841884,0.452816038249532,0.74696673763349
USP10,2.08317030037646,0.0372357032325739,0.227570750525863
TSC2,-1.20486323313223,0.228256104279594,0.552539306192942
NME4,0.120202671627685,0.904322601469796,0.969992984773755
DECR2,1.2149948705846,0.224368047752345,0.548825339390343
STUB1,-0.703405513219436,0.481803071700669,0.768615310302362
RHBDL1,-1.33698459188344,0.181227666378113,0.495449358124952
MEFV,2.14468945680197,0.031977684430342,0.211044905102367
CRYM,-0.463771251575939,0.642811642359609,0.859677013279956
CAPN15,-1.12905492217433,0.258874665624348,0.584503327346303
AQP8,-1.4228654037993,0.154775176996331,0.454648576283712
USP31,-2.05585992075376,0.0397960202967586,0.234988729221122
TOX3,-0.832765631104657,0.40497692163545,0.710495824525274
MAZ,-0.33519554521581,0.737477582257561,0.901571750027106
SLC6A2,-3.12127263166892,0.00180071241013816,0.045927403362107
KNOP1,-0.866159120109837,0.386402907992172,0.697555091688484
MGA,2.0757232553477,0.0379195538305973,0.229943153026619
AQP9,1.57789176080489,0.114590478145832,0.394938775306355
CSK,-0.274516588671283,0.78368765718698,0.920836295049116
MTFMT,1.84113299984114,0.0656020708053924,0.301914811381205
RASL12,0.611637430931581,0.54077766725354,0.801645703863379
CTSH,-0.713229032060469,0.475704044051288,0.765000644052469
CEMIP,-1.10083219068361,0.270969698738497,0.59627312609996
EHD4,-0.249400331007523,0.803051129129889,0.929127939730341
GABPB1,-0.0730148204839196,0.941794323949125,0.978937039687788
SCG3,3.14197869731286,0.0016781024474716,0.0443002647737251
DNAJC17,1.86021000862756,0.0628558195781111,0.294811547989125
RHOV,0.242896512396672,0.80808556738478,0.930668610199956
VPS18,-1.52152456112021,0.128128252567001,0.416129146572505
OIP5,-0.744626998743745,0.456497241690663,0.749910184510384
EXTL3,-0.332614786834124,0.739425080065069,0.902393639247122
AGO2,-1.19515726327528,0.232025592425827,0.557372611405534
PAG1,-0.199227110903741,0.842085093051166,0.94472295634457
TG,-0.753548186411091,0.451120566624834,0.745535610157212
BRF2,1.03751228204458,0.299497174748087,0.62521999768211
ZFAND1,0.317170305322361,0.751114380495017,0.906735233763768
RP1,0.336754834556635,0.736301723121447,0.901120577211738
RIPK2,0.412160028600642,0.680222132440545,0.875821792416299
CPQ,3.16141750622462,0.00157003282921561,0.0430603420114313
DECR1,0.388323847769649,0.697776391310862,0.884034116672622
SFRP1,2.85903810431234,0.00424927739524416,0.073981243071442
PLAT,-0.0916565381729898,0.926970929489029,0.975498759076853
DKK4,3.73580947783239,0.000187112300453134,0.014276218969325
EIF3E,-0.0411503018219009,0.967176073483366,0.989420948534785
EMC2,-0.292098161476154,0.77021157234962,0.915129560611091
CHRAC1,-1.09109500201838,0.275231081832747,0.600999677411692
GML,1.12858560457313,0.259072686168508,0.58478055564759
UBR5,1.9088546814134,0.0562808405710784,0.277572354669655
PYCR3,-1.30814754519511,0.190823269685977,0.507722127218911
MTMR9,-0.583278735724107,0.559705674904496,0.814499448101161
DCTN6,-0.0389801254209934,0.968906234185759,0.990104579462413
GSR,-0.834382730414765,0.404065345671034,0.709974936232051
PPP2CB,-1.38955427877136,0.16466426770907,0.469653900280893
KCTD9,-1.63073608660692,0.102946018630629,0.377805374037322
CNOT3,0.0782412697965194,0.937636134067821,0.9776702834624
EXOSC5,0.667163018689206,0.504668010241078,0.780773482676113
PAF1,0.496947044899025,0.619226394932968,0.848654349765034
MAN2B1,3.34707365994708,0.000816695060798638,0.031168585538291
TULP2,0.864650528890537,0.387230630030387,0.698178118149338
DHDH,4.90404752850365,9.38817577666422e-07,0.000749366876415265
ECH1,3.00802008169128,0.00262955761365327,0.0569819510156494
HNRNPL,0.462202937966786,0.643935796580934,0.859803281095682
KCNA7,0.668945132653059,0.503530478552147,0.780055961660303
RELB,-0.448810188666885,0.653568588217157,0.864131874092215
CLASRP,1.8216577446259,0.0685069332550638,0.307768536898927
LIN7B,-0.781575158578359,0.434464290698471,0.733948065443618
PPP1R37,2.09576567302922,0.0361029828486084,0.224814924699613
FCGRT,1.19327316309368,0.232762409273995,0.558098980405235
CKM,-0.5887746611903,0.556012445810013,0.812953791641214
PEX11G,0.401398885869724,0.688126469534905,0.879224495088387
SLC17A7,-2.04594555027914,0.040761728102623,0.238006790639559
RNASEH2A,1.57900742472946,0.114334354038574,0.394415772677127
SF3A2,0.638738055515163,0.522993351624094,0.791932722875502
AMH,1.23830203441555,0.215604089743857,0.540375006417006
DKKL1,-2.64809040272001,0.00809478754080403,0.103313709644797
RETN,0.672238549616832,0.501431843188684,0.778739939278085
RSPH6A,-1.76509553546001,0.0775477108897659,0.32690878828861
TBC1D17,1.87738798693732,0.0604649367623512,0.288838134576799
TLE5,0.306433847172455,0.759274340743419,0.910294854923719
SGTA,0.838736166390753,0.401617378466282,0.708768948120531
C19orf44,0.935299375695787,0.349634036961452,0.668170490136747
SLC1A6,-0.382300727378129,0.702238315221897,0.886145736713363
FBL,-0.470817306984967,0.637771204261618,0.85759850583831
EBI3,0.564999651010235,0.572074001554405,0.822244691204872
TBCB,0.573753497346468,0.566134621066265,0.818743404074151
FSD1,1.2375021202505,0.215900727676539,0.540714746971699
POLR2I,0.237949042232503,0.811920617484242,0.932448832190131
APLP1,-0.367968337870517,0.712896843090457,0.890731736057193
TGFB1,-1.64695501068867,0.0995672934530244,0.371093644419423
DMAC2,2.7743772432309,0.00553075026284261,0.0849461483524298
PLIN3,1.86716970078084,0.0618778933622152,0.292233437508119
CD79A,0.407898946070947,0.6833478665503,0.876990147974173
LIM2,-0.62262011174788,0.533534191727956,0.798350727555552
NKG7,-3.44305708968158,0.000575177880637037,0.0251295371084791
ICAM5,-0.0931123059914454,0.925814341142809,0.975326399073845
CDC37,-0.893693383775126,0.371485966311189,0.686132900080955
RABAC1,1.28742732585026,0.197945385005886,0.517165819722825
CNFN,-1.94006242932739,0.0523721032830838,0.269965340518626
DBP,1.88682559379027,0.0591837875031631,0.285169444601299
EPOR,1.28648118543659,0.198275180923157,0.517568730260402
RASIP1,0.784991006360718,0.432458841689,0.732315646148871
WDR83OS,-1.00762716319083,0.313633483632601,0.637852589234733
GCDH,3.19215509794646,0.00141215482803726,0.041168376992187
DNASE2,1.92569104714426,0.0541429624439292,0.273186101444423
LENG1,0.141769315812268,0.887262221657817,0.962897035239032
RPL18A,0.84692518072254,0.397036826047394,0.705422548876709
SLC5A5,1.53243132696874,0.125416031872823,0.412430200979221
KCNN1,1.06405347233868,0.28730447668683,0.613791842514178
ARRDC2,2.97605217576656,0.00291985180564685,0.0604442885283906
PIK3R2,1.75297863431351,0.0796056745767477,0.330345207172172
COMP,0.271095859822149,0.786317305774213,0.921847028144187
TMEM147,1.45896244933563,0.144575443211404,0.438867670269976
FKBP8,-0.173205080756888,0.862490230135922,0.951912629749322
ERF,0.335030090097497,0.737602387980987,0.901571750027106
GSK3A,-0.338721122027618,0.734819827244502,0.900619627962657
SIPA1L3,1.50745808771884,0.131693279183894,0.420856292533425
CADM4,-0.938323361767952,0.348078257497593,0.667128480086683
PON1,0.497055330566969,0.619150033606854,0.848654349765034
HGF,-0.0637264637013099,0.949188032583296,0.981966675869277
UBE2D4,-0.243142331162057,0.807895139424146,0.930668610199956
WNT16,0.447362208663494,0.654613557448063,0.864131874092215
CPA2,1.06683312222478,0.286047198820253,0.613019998939622
CPA4,0.272846377868488,0.784971307222828,0.921063539094716
GTPBP10,-0.330294284201764,0.741177611377701,0.903174382907929
BET1,-1.57818551370538,0.114522997244016,0.394874125149597
NAMPT,0.410551744723537,0.681401253647008,0.876365382874265
ITGB8,1.98003050300969,0.0477001012766753,0.259018740902389
SP4,1.90401529486742,0.0569081922539542,0.279522693407377
CBLL1,-0.132492787761048,0.89459452726874,0.966742659908043
MPP6,-1.14564926784973,0.251940303038096,0.577622212142945
NPVF,0.683525056493399,0.494275122728765,0.775708371571417
CAV2,-1.07323254487389,0.28316679201065,0.610109069746195
HOXA2,1.60064698113037,0.109455130297092,0.388233478409036
LFNG,-2.80726334647422,0.00499643768519433,0.0802142374630797
HOXA5,-0.761590033971664,0.446304724752145,0.741964439334104
HOXA6,-0.792877330305593,0.427849296378641,0.729623710524652
TSPAN12,-0.564689070093983,0.572285269779692,0.822244691204872
CHN2,0.230614631310869,0.817614199835329,0.934703027098712
ABHD11,3.69078152738485,0.000223566097642176,0.0155276175903615
FKBP14,0.681983569920138,0.495249340054226,0.776115840343594
STX1A,0.41651899381838,0.677030271638941,0.874315961293845
NOD1,-1.64102126668815,0.100793000703876,0.373618090686832
SNX8,-2.51075604065039,0.0120472921421243,0.126391299891063
WASL,0.155559815963604,0.876380001468412,0.959165661296522
HYAL4,-0.837745971505306,0.402173388515441,0.709429191542663
AIMP2,0.0711049568877333,0.943314223133033,0.979449121950121
MOSPD3,-0.833991439186745,0.404285807972227,0.709974936232051
PCOLCE,1.45298435519184,0.146228097826892,0.441462327747456
RBM28,0.628110733968877,0.529931401845483,0.796295297889094
SERPINE1,0.670116918049718,0.502783260860753,0.779391666093692
PLOD3,0.644552586470311,0.51921716911468,0.789989967398241
RPA3,1.2147604272639,0.224457477972079,0.548918415879515
FIS1,-0.0577061810381126,0.953982670146619,0.984033670638064
GLCCI1,-0.56130590663861,0.574589015658241,0.823621626707147
ZNF862,-0.115031683538256,0.908420008895381,0.970665672585868
MEST,0.0473665466715678,0.962221090968945,0.987816939864185
RARRES2,1.67713589868768,0.093515910329532,0.359028608616192
YAE1,1.62852238511795,0.103414166655134,0.378301287478773
GIMAP2,1.28998911485032,0.197054437498919,0.515505252964452
PSMA2,1.5670123272954,0.117111810231601,0.398879035941168
MRPL32,-0.13107429280896,0.895716537056842,0.967008748445074
COA1,2.17505669187247,0.029625868312711,0.203103682979288
AEBP1,-1.29416218797769,0.195609404563446,0.513874763112914
MYL7,-1.13658825264205,0.255710453217654,0.581759780797021
BCL7B,2.11482366924603,0.0344449787567735,0.21912035348059
YKT6,-3.30295555272567,0.000956715507365342,0.033762097166233
CLIP2,2.68030881180183,0.00735542686062171,0.0983697310097502
ZNF688,-0.205439811244845,0.837228518671684,0.942929542460087
CHMP5,-2.11087443314346,0.0347831061709258,0.220403131938334
FKTN,2.84396346692908,0.00445561563609928,0.0756241610947993
SEC61B,0.313315396512331,0.754041053878251,0.908006366679338
C5,1.20890850814817,0.226697997091504,0.551084175562588
TNFSF8,-0.16713433009864,0.867264354396893,0.954797793956343
AK1,1.18606044917702,0.235598428203378,0.560848130819291
PLGRKT,2.56979738252806,0.0101758011863434,0.116282983231669
EDF1,-1.57142633047486,0.116083653917846,0.39689668381932
SETX,-2.44115623514884,0.0146403194508107,0.139591139987171
VIM,-2.71214472667558,0.00668493985555695,0.0936527140179106
BLNK,0.303153434466588,0.761772934055457,0.911865998678451
CYP26A1,1.23152686859732,0.218125873880417,0.543019857122972
ATE1,-1.66523637923251,0.0958656056922794,0.363737266541703
CDH23,0.461921611685864,0.644137535223233,0.859803281095682
ACTA2,0.0891311809721587,0.928977657172577,0.975498759076853
SFXN3,0.458224549948196,0.646791123943084,0.861020805039347
FBXL15,1.093835868196,0.274026969866085,0.599824868947923
PITRM1,2.70182331118013,0.00689603979869524,0.0950993044953206
PPIF,-1.7837666704055,0.0744615875150937,0.320485361665468
TBC1D12,1.90046709630156,0.0573718490177566,0.281033635759691
MPO,2.46879394683665,0.0135569256929289,0.133990371071149
ST6GALNAC2,-0.0511080800996535,0.959239397420722,0.986334664598836
DHX33,1.10611366555565,0.268677324560824,0.593970370131806
UTP18,1.2362048939003,0.216382412050081,0.541423667323212
P2RX5,-1.11612183754923,0.2643699858019,0.590895352987176
CRYBA1,-3.08016427980917,0.00206886446832261,0.050125895615906
NUFIP2,0.112999440530073,0.910030998765972,0.971162468097235
RPL19,0.528811509654109,0.596936212656083,0.836712129967351
CSF3,2.06082035603832,0.039320181717261,0.233813309146927
SUPT4H1,-0.936005445865709,0.349270383803267,0.668170490136747
WNT3,-1.09151063994345,0.275048252660105,0.600886159219729
SHPK,-0.371207238306914,0.710483182278397,0.889420906823489
TAX1BP3,0.415299953419048,0.677922335319977,0.874824937481181
P2RX1,-0.692793903500455,0.488438898679454,0.772023998897636
KRT37,0.372691768011318,0.709377863946654,0.888860992324622
RPS6KB1,0.337023655649417,0.736099067612205,0.901029284619109
CBX1,1.34687005940295,0.178022085915426,0.490658049753978
PIGL,-0.293188913271152,0.769377757862841,0.91476044045812
GALK1,-0.44821187604662,0.654000292557283,0.864131874092215
PFN1,-1.53491947038409,0.124803610246676,0.411585293690413
SLC25A11,0.959519295308115,0.337297203987098,0.658692960299217
RASD1,-1.42688479498174,0.153613104250503,0.452711783053893
C1QBP,3.06196092598579,0.0021989215481725,0.0518811053483668
CPD,0.297706743007903,0.76592699649383,0.914050793446994
GOSR1,1.07550571415969,0.282148375290427,0.608967112527634
CCDC47,-0.418245739846652,0.675767456768302,0.873861872268363
MED31,-0.856633254456078,0.3916476013442,0.701072995051148
DRG2,-1.48547139279058,0.137418995978321,0.428021619103115
AKAP10,-0.998116708915551,0.318222768696987,0.641870689125119
ALDH3A1,1.6221129927017,0.104779156708884,0.379707838011552
SYNGR2,-2.23697662363226,0.0252878679113549,0.185219634421668
DDX5,-1.58181163715713,0.113692577610983,0.394074787292077
C17orf75,0.105285320866287,0.916149410486108,0.972111996832641
ASIC2,-1.08074243589467,0.279811700820774,0.606563926054634
CCL1,0.031755367441499,0.974667140290824,0.991806768427706
PEX12,-0.389838710377453,0.696655817155935,0.883509001851341
KRT32,1.0889405776984,0.276180090681239,0.602179592393355
KAT2A,1.1804849933407,0.237807375526229,0.563376169234821
NAGLU,4.13935757587547,3.48279740122332e-05,0.005880485737128
HSD17B1,1.25443838393704,0.209682708358363,0.531968542773628
ABI3,1.50601058589559,0.132064456187102,0.421141250847096
COL1A1,0.0806415989713891,0.935726982721157,0.977346067906343
MRPL27,0.939385659895927,0.347532772866403,0.66699608515469
LRRC59,-0.957793391160819,0.338166952392475,0.659053520660049
HDAC5,1.87812169171184,0.0603645195310676,0.288549741827755
PPY,1.41284945856668,0.157699992401047,0.459505886179249
DUSP3,1.25843193107883,0.208235590024175,0.5306021717704
CACNG1,-1.25987717104055,0.207713675276029,0.53012611597373
HLF,-2.85459013183642,0.00430924021780431,0.0743860220344942
EFNB3,1.06272771990658,0.287905446272768,0.613791842514178
RANGRF,0.651919013946041,0.514453418224468,0.787203358897477
RCVRN,-2.20373794095417,0.0275427792389955,0.194626133884638
MYH1,-1.66528123160697,0.0958566611662139,0.363737266541703
VTN,-1.2634076623103,0.206442711880491,0.528419090270058
TNFAIP1,0.413437096253032,0.679286400453698,0.875242707865978
TMEM97,-0.549990536330734,0.582325864608027,0.827609377273729
CD38,0.233529617980733,0.815350173429323,0.933597835625593
IBSP,2.19741178276183,0.0279910505274477,0.19666533940156
LAP3,-1.11661858428031,0.264157442077992,0.590560152395189
CXCL6,-0.156433519914102,0.875691317334201,0.958929912354416
JADE1,-1.46351666507044,0.143326056942625,0.436932867591312
AFM,1.74383557844621,0.081187764606614,0.333221510765744
AFP,1.87045451805824,0.0614207272888989,0.291407608191095
PHOX2B,-1.80903415899039,0.0704456966922016,0.310962499369253
GNRHR,1.11104687217665,0.266548174260503,0.592262431282452
CWH43,0.483948174337113,0.628422650019434,0.853178887190301
SULT1E1,2.88733875774199,0.00388515682907001,0.0702056934697835
LAMTOR3,0.257312711202562,0.796937380621086,0.927114483223259
PF4V1,-0.617290323101835,0.537043248468921,0.798894303847326
NFKB1,1.2678122866404,0.204864993400915,0.526169652675556
IL2,0.271529802890387,0.785983580987918,0.921586217030756
FRG1,-0.168347393134497,0.866309991528864,0.95426562369632
CD82,-2.12623611601918,0.0334836043146713,0.216201957921127
SPI1,0.661651002073132,0.508194913248188,0.783761308167449
CTSC,0.648162320615651,0.516879969473762,0.788761806109332
ZPR1,0.131753775694493,0.895179049370466,0.966956185429899
CRTAM,-2.66204905858465,0.00776665578967991,0.100873176037598
JHY,3.17256815056809,0.00151097091991993,0.0425196660433718
DTX4,1.91719891503381,0.0552126658605222,0.275621219874716
UNC93B1,-0.498218168951632,0.618330277704164,0.848354125677763
PUS3,2.01421168763421,0.0439873131240275,0.247656663947865
CCND1,-2.16893696182136,0.030087470108611,0.204309930033714
PRPF19,-2.94937412970027,0.00318418249300522,0.0634839040948605
TMEM109,-2.24754195043654,0.0246054127087906,0.182727969878497
PANX1,-1.41672747297208,0.156562621530478,0.457811163884845
IL10RA,1.51589126484705,0.129546849441945,0.418026349091248
GALNT18,-0.646602703604349,0.517889107791071,0.78922029410931
BIRC2,0.127597211480374,0.898467738010684,0.968173352307883
PDHX,-0.95600347462443,0.339070479037679,0.660100095450604
SLC15A3,0.185498217795788,0.852838278002689,0.949924939531099
DGAT2,1.44897768968495,0.147343813182749,0.443097563613947
