"","CH-Rho","CH-P","CH-p.adj","CH-significant","CO-Rho","CO-P","CO-p.adj","CO-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","CH-CO-Overlap","CH-HO-Overlap","CO-HO-Overlap","CH-CO-HO-Overlap","CH-CO-Delta","CH-HO-Delta","CO-HO-Delta"
"FAM234A",0.166901446562025,1,1,FALSE,-0.268026505490574,1,1,FALSE,-0.432467147915895,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.30754050422397,0.423817597585587,0.116277093361617
"MAP3K7CL",0.819277676559839,1,1,FALSE,0.0745060983159113,1,1,FALSE,-0.675007926798381,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.526633033411289,1.05661948316403,0.52998644975274
"RPGRIP1",-2.18878144639477,0.0858381866565093,0.374260437609108,FALSE,-3.20476897914678,0.00405512777218604,0.0759369156050502,FALSE,-1.22618603979392,0.660386020482699,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.718411674009936,0.680657739546481,1.39906941355642
"DEFB130A",-0.615878588543055,1,1,FALSE,-1.14951485392971,0.751031236082848,1,FALSE,-0.510928183751059,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.377337821941968,0.0742111429166934,0.451548964858661
"ATP5PF",-1.13769676520602,0.765741373906911,1,FALSE,-0.969443046695373,0.996972550337678,1,FALSE,0.0717714135557635,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.118973345318733,0.855223150831803,0.73624980551307
"SNRPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FKBP1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KDM1A",-0.693645078129879,1,1,FALSE,0.157185479846044,1,1,FALSE,0.805955464519285,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.601628057185509,1.06037771277825,0.458749655592741
"USP25",-0.418623536920754,1,1,FALSE,-0.219931864779255,1,1,FALSE,0.167612397145196,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.140496228736548,0.414531404353263,0.274035175616715
"EPHB2",-2.252571942689,0.0728584555366174,0.335585032329133,FALSE,-1.67788275107306,0.280109971447657,0.91120795368517,FALSE,0.429125344123781,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.406366624466245,1.89624633659489,1.48987971212864
"ARGLU1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRIP1",0.0519461568311098,1,1,FALSE,-1.41232322322747,0.473564434391986,1,FALSE,-1.48244735433744,0.414663905372195,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.03539480812324,1.08498005675592,0.049585248632675
"TPTE2",-2.47394560930637,0.0400890118115957,0.229218746309812,FALSE,-2.29678679181733,0.0648928062140653,0.402684576122351,FALSE,0.0157143950321955,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.125270201193496,1.76045547191673,1.63518527072324
"COLEC12",-3.13858257554462,0.00509301283893323,0.0564264003093541,FALSE,-1.10624066684882,0.805867095940179,1,FALSE,1.75796626861935,0.236259746680058,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.43708274532842,3.4623828921195,2.02530014679108
"SFI1",-3.97858404556055,0.000207980715529187,0.00585289492193125,TRUE,-2.50990712280118,0.0362288758235752,0.28736680132205,FALSE,1.07346865586195,0.849182684094339,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.03851141145534,3.57234072408766,2.53382931263233
"PCBP3",2.9558670038706,0.00935374515977412,0.0852556072705105,FALSE,1.85238857366652,0.191910134714121,0.738850474069713,FALSE,-0.729466367585249,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.780277080890387,2.60592421788951,1.82564713699912
"DIAPH3",-0.717515691544462,1,1,FALSE,-0.440039655453195,1,1,FALSE,0.211102479858525,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.196205186736898,0.656632206132104,0.460427019395206
"MACC1",-1.37440842019875,0.50794477066538,1,FALSE,-1.59316549743128,0.333369207337103,1,FALSE,-0.355548165144322,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.154684612743673,0.720442995430439,0.875127608174112
"SGSM1",0.446984302197301,1,1,FALSE,0.443072678211618,1,1,FALSE,0.0423054472096133,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.00276593584572809,0.286151162564601,0.283385226718873
"GGT1",-3.19961043481584,0.00412840364874555,0.0492799651973481,TRUE,-2.13357715220253,0.0986322297300521,0.510455567013886,FALSE,0.857188631400562,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.753799363106425,2.86859012963287,2.11479076652645
"MAPK4",0.647320469143409,1,1,FALSE,0.499029485589473,1,1,FALSE,-0.104518024498518,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.10485756005981,0.531630097211285,0.426772537151474
"SIAH3",1.25359018199361,0.629973004881939,1,FALSE,1.02742913681749,0.912655312336681,1,FALSE,-0.166572146315221,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.159920008684273,1.00420641273285,0.844286404048577
"DSCAM",0.830362878313721,1,1,FALSE,0.97730271659859,0.985257925750994,1,FALSE,0.213480076704241,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.103902156077686,0.436202012215419,0.540104168293105
"PCDH11Y",-0.0776756192270552,1,1,FALSE,-0.596391803551184,1,1,FALSE,-0.549938120424053,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.366787731446803,0.333940017096517,0.0328477143502854
"MORC3",-1.47485028464809,0.420758396254998,1,FALSE,1.10888987397045,0.802433078009232,1,FALSE,2.45138560422884,0.0426922237449977,0.576590374328136,FALSE,FALSE,FALSE,FALSE,FALSE,1.82698018698317,2.77626802156286,0.94928783457969
"TXNRD2",-0.790010031284083,1,1,FALSE,-0.349567109717682,1,1,FALSE,0.36212063087837,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.311440176565217,0.814679404028018,0.503239227462801
"EFCAB8",-1.21677713437,0.671067066211349,1,FALSE,-2.86182584695343,0.0126362484640588,0.153443962892019,FALSE,-1.82330448059817,0.204771864235632,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.16322510004994,0.428879599493017,0.734345500556923
"NCAM2",-0.980384135126367,0.980689613869944,1,FALSE,-0.05273516335482,1,1,FALSE,0.862119828503248,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.655946878500389,1.30284704704559,0.646900168545203
"PPP4R1",-5.65659183041391,4.63225140818323e-08,1.4478688053076e-05,TRUE,-1.76104197535013,0.234693896236992,0.8221358738835,FALSE,3.49909575785684,0.00140051667259933,0.116289054705061,FALSE,FALSE,FALSE,FALSE,FALSE,2.75456971896587,6.47404878009175,3.71947906112588
"RBM11",-0.625910005369029,1,1,FALSE,-0.574184003989882,1,1,FALSE,0.00838361884592122,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.0365758063388593,0.448513322945783,0.411937516606924
"ZDHHC20",-2.04901984265772,0.121380523993575,0.459494608865457,FALSE,0.301944525922707,1,1,FALSE,2.19334519569746,0.0848475530191069,0.752474308230484,FALSE,FALSE,FALSE,FALSE,FALSE,1.66238284735117,2.99980508688968,1.3374222395385
"XPO4",-0.540339599552671,1,1,FALSE,2.38031930512222,0.0518929264984217,0.351674383848512,FALSE,2.81641555947406,0.0145688420720202,0.345626909564158,FALSE,FALSE,FALSE,FALSE,FALSE,2.06521771702849,2.37358433573073,0.308366618702241
"C9orf152",-0.182089328882518,1,1,FALSE,0.399229049388745,1,1,FALSE,0.558074960080265,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.411054167303976,0.523375187917703,0.112321020613727
"C20orf202",-0.609233355081782,1,1,FALSE,1.17170314865614,0.723948775367023,1,FALSE,1.70281872444257,0.265805992892038,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.25931227865575,1.63486770388813,0.375555425232386
"KLHDC7A",0.775653228409246,1,1,FALSE,1.73260750233507,0.249496364674308,0.850691218218042,FALSE,1.03386470995692,0.903598244710361,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.676668856378399,0.182583089582583,0.494085766795816
"HMX1",0.0147401405982796,1,1,FALSE,1.043317501776,0.890403803574915,1,FALSE,1.10993649603389,0.801079177036718,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.72731402706373,0.774420769659312,0.0471067425955825
"ZG16",-2.87727331953593,0.0120338397516106,0.102453738775403,FALSE,0.0831886937610642,1,1,FALSE,2.64108451536911,0.0247923303435009,0.441297639753811,FALSE,FALSE,FALSE,FALSE,FALSE,2.09336276504748,3.90206824607527,1.80870548102779
"TMEM242",1.5595941720155,0.356567443874683,0.904253601583187,FALSE,1.26513474919589,0.617469084390305,1,FALSE,-0.18370948037045,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.208214254660021,1.23270183426938,1.02448757960936
"WDR47",-0.0551971454054856,1,1,FALSE,-0.868553671055239,1,1,FALSE,-0.818973906909137,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.575129914809271,0.540071727371932,0.0350581874373387
"CCNL2",-2.00445563941959,0.135063822906083,0.492420866527559,FALSE,-0.750884985117755,1,1,FALSE,1.04815918727742,0.883695811993127,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.886408310353282,2.15852464430805,1.27211633395477
"AFDN",4.53709073839123,1.71106711940849e-05,0.00105973960280742,TRUE,4.63156147097883,1.08875463230604e-05,0.0025312707697552,TRUE,0.443608135638084,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,0.0668008956363515,2.89452930707591,2.96133020271226
"FAM72D",-1.3476490257566,0.533313882894911,1,FALSE,-1.28345992727532,0.597992970676195,1,FALSE,-0.0968079751805911,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.0453885468143627,0.884478189048801,0.839089642234439
"MASP2",1.11226689869815,0.798070234897942,1,FALSE,-0.143066373758764,1,1,FALSE,-1.19834727123377,0.692345552507523,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.887654669603381,1.63385094826459,0.746196278661205
"SLC2A7",-3.76397387464315,0.000501703089223561,0.0109721231321946,TRUE,-1.37634703869065,0.506142648901991,1,FALSE,2.31056493105625,0.0625706945112905,0.677955250898983,FALSE,FALSE,FALSE,FALSE,FALSE,1.68830712664499,4.29534758209088,2.60704045544589
"RERE",-0.934605250269755,1,1,FALSE,1.73254995871617,0.249527070415828,0.850691218218042,FALSE,2.58280455734156,0.0294002466579982,0.476713012334408,FALSE,FALSE,FALSE,FALSE,FALSE,1.88596353475097,2.48718432717403,0.601220792423055
"CCR6",-0.512183868271347,1,1,FALSE,-1.51925154992512,0.386097570222469,1,FALSE,-1.05270042296565,0.877434944265294,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.7121043868112,0.38220292116793,0.32990146564327
"RO60",-0.604574987957072,1,1,FALSE,0.64724887053809,1,1,FALSE,1.19754795969708,0.69327913794344,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.885173139193038,1.27429335681814,0.3891202176251
"OAZ3",-0.488021516369749,1,1,FALSE,1.39540672226077,0.488679676033403,1,FALSE,1.84069773690114,0.196997597312894,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.33178487941388,1.64665317546752,0.314868296053643
"MIER1",-3.79885753591561,0.000436093846711269,0.00997012134871512,TRUE,-1.49196840064981,0.407122288282808,1,FALSE,1.91791664359311,0.165364744468035,0.988590415449341,FALSE,FALSE,FALSE,FALSE,FALSE,1.63121695099202,4.04236978884278,2.41115283785075
"MMACHC",0.272611338282945,1,1,FALSE,-0.249073507383977,1,1,FALSE,-0.499721928841026,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.368886892013338,0.546122090519321,0.177235198505983
"KIAA1522",-1.18625509594125,0.706564722045346,1,FALSE,-1.64286458471934,0.30123286172067,0.950163015304272,FALSE,-0.608705254478874,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.322871665869117,0.408389409371258,0.731261075240375
"SZRD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TTC34",-2.13167563826567,0.0991005626715731,0.407797703805572,FALSE,0.0495041864745685,1,1,FALSE,1.94368350410216,0.15580088719862,0.962741300668438,FALSE,FALSE,FALSE,FALSE,FALSE,1.5423270450611,2.88171408533888,1.33938704027778
"CLHC1",-2.30186427806076,0.0640284818088512,0.309628355111343,FALSE,-2.6149163875722,0.0267747902156507,0.237772093308439,FALSE,-0.502837751711254,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.221361269500292,1.27210385631621,1.49346512581651
"AGR2",-1.28882845125818,0.592373197567258,1,FALSE,-2.10063651086966,0.107018659381284,0.53551853661257,FALSE,-0.924907828496349,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.574034983973164,0.257330740168525,0.831365724141689
"LBH",0.332415543068547,1,1,FALSE,-0.569171923114477,1,1,FALSE,-0.89228167595777,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.637518611170814,0.865991708473815,0.228473097303001
"CLDN15",-0.26557523536473,1,1,FALSE,0.412731933506132,1,1,FALSE,0.658856934418341,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.479635598836035,0.653672256000604,0.174036657164568
"GAREM2",0.367849180259869,1,1,FALSE,-0.663552662967831,1,1,FALSE,-1.00811958624916,0.940191167764821,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.72931123747461,0.972956845499423,0.243645608024813
"LRRC72",-2.14582164880998,0.0956616322430442,0.398576946913947,FALSE,-3.04163097528986,0.0070590051430016,0.106011077730399,FALSE,-1.05936860919476,0.868295819764939,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.633432849404075,0.76823831175266,1.40167116115673
"MEI1",-2.05166070446883,0.120607944556372,0.457929490947732,FALSE,-1.26462334817427,0.618019137864443,1,FALSE,0.607116819876041,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.556519451683017,1.88003961713064,1.32352016544762
"CD160",0.512953321961478,1,1,FALSE,1.56777065266974,0.350803998574186,1,FALSE,1.03709589471589,0.89907350475261,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.745868487456903,0.370624767503206,0.375243719953697
"XPO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCFD2",-1.35309868249875,0.528072319531054,1,FALSE,-3.63577132104744,0.000831450340983622,0.0287729522184394,TRUE,-2.34461094164742,0.0571408291655867,0.651707328566299,FALSE,FALSE,FALSE,FALSE,FALSE,1.61409330194676,0.701105042073615,0.912988259873147
"CHCHD10",0.17775793602566,1,1,FALSE,1.52750363573783,0.379907471518618,1,FALSE,1.35143987359163,0.529663704600435,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.954414337143853,0.829918457009061,0.124495880134792
"POP1",0.671210236393482,1,1,FALSE,-0.902908100050982,1,1,FALSE,-1.52764807467184,0.379799816293921,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.11306975008997,1.55482762262269,0.441757872532721
"CD14",-1.74040885427389,0.245361755677987,0.713333368950699,FALSE,-2.37358142418863,0.0528495251931532,0.355677607534953,FALSE,-0.76941012056159,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.447720617848026,0.686599789131515,1.13432040697954
"SLC6A4",-0.801912849542119,1,1,FALSE,-0.479499104341188,1,1,FALSE,0.26471790921074,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.22798094557933,0.754221842536299,0.526240896956969
"SVEP1",-0.911520972324818,1,1,FALSE,-2.21982844429961,0.0792912458854332,0.450639077781371,FALSE,-1.4009338524006,0.483701563578582,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.925113085310406,0.346067166301621,0.579045919008785
"ANKMY1",2.39305309016438,0.0501264694687532,0.265383501620643,FALSE,1.28034379966231,0.601272749812995,1,FALSE,-0.984259793750086,0.974963378513454,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.786804284803287,2.38812084240461,1.60131655760133
"GP5",0.274687828022785,1,1,FALSE,-0.986312707923979,0.971939057025571,1,FALSE,-1.24672171579111,0.637498660373174,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.891662030047827,1.07579900539274,0.184136975344911
"PDE7A",1.80933487860431,0.211196980480109,0.652413893911572,FALSE,-0.361474186630491,1,1,FALSE,-2.0013399410724,0.136067304643993,0.911862132053222,FALSE,FALSE,FALSE,FALSE,FALSE,1.53499381068876,2.69455400589022,1.15956019520146
"P4HA2",-1.64657605095868,0.29893564914572,0.806987411555935,FALSE,-0.308808344400146,1,1,FALSE,1.13943520491994,0.763565037932758,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.945944616959916,1.97000745149382,1.0240628345339
"RBM33",2.50248382839306,0.0369975778468645,0.217857239377281,FALSE,2.1376596236487,0.0976331363078206,0.507195584697073,FALSE,-0.16606303948438,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.257969669115729,1.88694758619026,1.62897791707453
"ZFAND2A",0.810676678288198,1,1,FALSE,1.24977729491132,0.63414273725788,1,FALSE,0.465158300630838,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.310491023637401,0.244318387866094,0.554809411503495
"GGT2",-3.40186641792021,0.00200782027698348,0.0296890215516383,TRUE,-2.26341456442212,0.0708304373169866,0.423311818230691,FALSE,0.923241433362503,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.805007025662895,3.05831309100518,2.25330606534229
"MTMR3",-1.99343863530911,0.138640310375055,0.500629001287415,FALSE,0.6715211881826,1,1,FALSE,2.50664448821837,0.0365649694687181,0.536996908271398,FALSE,FALSE,FALSE,FALSE,FALSE,1.88441116278069,3.18203929254942,1.29762812976873
"SNU13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARK2",-0.416165704749846,1,1,FALSE,0.195879270016123,1,1,FALSE,0.557587466947975,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.432781152048166,0.688547470909438,0.255766318861272
"PARG",-4.12827679438793,0.000109647596707676,0.0038004460583633,TRUE,-2.41369848480917,0.047374572602032,0.333920028527009,FALSE,1.3454588356402,0.535431318435123,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.21238994957851,3.87051558241531,2.6581256328368
"IQCE",0.427712625627184,1,1,FALSE,1.56951407693418,0.34958460601302,1,FALSE,1.17599410285021,0.718791697785232,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.807375548987818,0.529114906780691,0.278260642207126
"SUPT5H",-0.540593948409893,1,1,FALSE,-1.21785623824164,0.66983582601608,1,FALSE,-0.776753404773074,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.478896757781954,0.166989953035734,0.31190680474622
"SOS1",-0.300735334657866,1,1,FALSE,-3.11175351319102,0.0055793913651333,0.0934764548890181,FALSE,-2.81278851383251,0.014734182432645,0.34574994553126,FALSE,FALSE,FALSE,FALSE,FALSE,1.98769001607945,1.77628983769561,0.21140017838384
"PYCR1",0.939437025226759,1,1,FALSE,0.255015950687199,1,1,FALSE,-0.611940345006414,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.483958782993906,1.09698945867123,0.613030675677323
"AGTR1",-1.42333098166253,0.46392068931475,1,FALSE,0.11541290447099,1,1,FALSE,1.41292161323139,0.473036320151704,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.08805623639435,2.00553344300743,0.917477206613077
"RPS27A",4.44717024165672,2.61026642167625e-05,0.00142582083536254,TRUE,0.208045294691778,1,1,FALSE,-3.45322490490725,0.00166178089215169,0.123102121775472,FALSE,FALSE,FALSE,FALSE,FALSE,2.99751399629597,5.58642298218867,2.5889089858927
"KIAA1841",-0.952712491576239,1,1,FALSE,-0.192816099715585,1,1,FALSE,0.697664086192857,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.537327891683859,1.16699246965198,0.629664577968117
"WDR25",-1.33172312558303,0.548853561608499,1,FALSE,0.494171220317632,1,1,FALSE,1.74632602118193,0.242262950312696,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.29110227371653,2.17650942450297,0.885407150786434
"TAFA5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SELENOM",-0.00513837980216803,1,1,FALSE,0.984242807622852,0.974988427730976,1,FALSE,0.988897263177018,0.96814022913437,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.69959814680663,0.702889343891713,0.00329119708508208
"RASGRP3",-0.387888300289481,1,1,FALSE,-1.65099786758662,0.296217030960803,0.940822146254655,FALSE,-1.30268365317926,0.578048355386235,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.893153340417412,0.646857997426306,0.246295342991105
"FAM210A",-3.49589759980383,0.00141740992926505,0.023032149302208,TRUE,-2.28244124012133,0.067389908687752,0.411473252561337,FALSE,0.842697708794337,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.858043220605435,3.0678501635339,2.20980694292847
"SAR1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDZRN4",-2.5234222513868,0.0348656270591371,0.210419071931981,FALSE,-2.77593281496984,0.0165130744634193,0.178374253960824,FALSE,-0.507891363535812,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.178551931830803,1.42519555849037,1.60374749032118
"MEX3D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAX9",0.561331109569127,1,1,FALSE,-0.759200580912828,1,1,FALSE,-1.28486655972897,0.596516754924711,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.933756913111526,1.30545889137149,0.37170197825996
"HERC3",-0.200034452953079,1,1,FALSE,-1.64998455764496,0.29683828359024,0.941607922253507,FALSE,-1.43604122147523,0.452971835876706,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.02526955140978,0.873988767614481,0.151280783795296
"CTNNA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CPE",-1.90406506689618,0.170705131769285,0.572263083093198,FALSE,2.54228286740834,0.0330393014328563,0.271944402643423,FALSE,4.32152490850838,4.64863665101881e-05,0.0212879385061201,TRUE,FALSE,FALSE,FALSE,FALSE,3.14404277586153,4.40215688849556,1.25811411263403
"ETV2",-1.93296676969258,0.159720874618986,0.547076576890779,FALSE,0.510648004400837,1,1,FALSE,2.35837400291925,0.0550655689617447,0.644541240545356,FALSE,FALSE,FALSE,FALSE,FALSE,1.72789657736909,3.03443616069614,1.30653958332706
"FASTKD2",-4.33489331775057,4.37492483467956e-05,0.00204686885763707,TRUE,-3.20330946346684,0.00407573718751538,0.0760401733058424,FALSE,0.754314326042025,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.800150616845231,3.59861323579215,2.79846261894692
"LRP5L",-1.51544487225975,0.38897934322437,0.956571182999442,FALSE,-1.81235560184739,0.209793805028774,0.775839828874124,FALSE,-0.3571338689374,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.209947590298466,0.819049565172224,1.02899715547069
"DRP2",1.03285401135581,0.905016669468769,1,FALSE,2.03205551195727,0.126444109407331,0.587764805094919,FALSE,1.08214549740402,0.837563645849683,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.706542156847064,0.0348543440394511,0.671687812807613
"KMT5A",0.78958049920773,1,1,FALSE,-0.335767217264403,1,1,FALSE,-1.08799370027973,0.829793665891891,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.795741001510242,1.32764544863848,0.531904447128243
"MIEF1",-0.997183747656833,0.956025984711271,1,FALSE,-0.69737619860891,1,1,FALSE,0.212618644180955,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.211995950982705,0.855459475164205,0.6434635241815
"ELFN2",0.74590124430956,1,1,FALSE,-0.1489021345535,1,1,FALSE,-0.82494291123607,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.632721537022705,1.11075455457357,0.478033017550865
"GABRR2",0.65719733829534,1,1,FALSE,0.368092201345435,1,1,FALSE,-0.257594160023765,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.204428202813143,0.646855271833242,0.442427069020098
"MAGI1",0.635180871270254,1,1,FALSE,1.41608038637851,0.470255909813416,1,FALSE,0.847711318723494,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.552179342558333,0.150281720602797,0.401897621955535
"OR6B2",1.75950709938716,0.235474246418386,0.69542443069663,FALSE,0.905486559826518,1,1,FALSE,-0.609208992996237,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.603883714795922,1.67493521163,1.07105149683408
"IGSF23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMC6",0.152926198619633,1,1,FALSE,2.8427339936965,0.0134185153132328,0.158918968192456,FALSE,2.67559868946508,0.0223787722028706,0.418019182578741,FALSE,FALSE,FALSE,FALSE,FALSE,1.90198133198729,1.78379882498958,0.118182506997711
