,Background...Omnivore.Rho,Background...Omnivore.P,Background...Omnivore.p.adj
BPIFB2,0.572455825785107,0.567013204568943,0.855082864468224
REXO1,2.53783078157876,0.0111541903112142,0.199246009436252
MKRN2,2.75688024868271,0.00583557186070272,0.15553291350783
GPATCH1,-1.15463169883867,0.248241280062796,0.652170314737356
KEAP1,-0.20352387541182,0.838725586295926,0.953571823166932
P2RY10,0.454507262102589,0.649463766220404,0.890625810809686
TNS1,-1.59627143481431,0.110428204782265,0.482030915849102
NGFR,0.0574708331923737,0.954170139435872,0.988036013855968
NTN1,-1.05942842287888,0.289404710978176,0.688954630167326
ISOC1,-0.973889696303645,0.330111310275703,0.71807453886404
MNT,1.00554190583473,0.314635981464001,0.707951784226377
AP3M2,-0.989047127677651,0.322640084301749,0.712766375626252
LAPTM4A,-0.230233512295495,0.817910322186612,0.94772740292011
PTPN18,0.385754224269988,0.699678699900414,0.908458159025264
STK10,0.387066504339723,0.69870697424607,0.908054677915945
TBX21,0.364252711301006,0.71566930864006,0.913254095935909
MRPS34,0.473224758215634,0.636052836027734,0.883863526608818
MAP2K5,0.0258659137687745,0.979364287816869,0.995054255232016
TIGAR,1.09483132886145,0.273590538444376,0.675240930421592
FGF20,-0.657550022517653,0.51082731776833,0.831928538428331
MTMR7,2.27595302354139,0.0228488214026925,0.266787525696073
CPB2,-1.02420422604531,0.305738823096482,0.701364183898813
FAM107B,-0.51240020800834,0.608370945439606,0.873265067052697
CDK13,0.358034691189801,0.72031735226843,0.914628063065608
TSPAN32,-0.21007537651032,0.833608843358958,0.953128307546385
TRAM2,-2.12429118869685,0.0336458020686858,0.303789655410506
CLDN18,3.01542897528477,0.00256616031944358,0.11678253863186
NDUFB4,-2.1878704126058,0.0286790430540584,0.287399004398496
HEATR6,-0.0946673749215293,0.924579032602496,0.97982036049712
ERLEC1,-0.815236716136589,0.414936825024243,0.774521405603553
TMEM131,1.46244683371177,0.143618803489966,0.533390847466297
TMEM38A,1.27013773646322,0.204035571654947,0.605498836630983
ACTR6,-0.604447983710306,0.545545842148792,0.848019758429737
FAP,-1.3641353618433,0.172524967135458,0.572910867440775
DMRT3,1.50839551911206,0.131453329165162,0.514643189208272
GAL3ST2,1.79066939259324,0.0733463641513031,0.40645773929391
UHRF1BP1,-0.482260568727008,0.62962085473363,0.88215818453537
OSTM1,2.58445275191753,0.00975336669442096,0.18873816668673
SLC13A1,1.10183347507863,0.270534074296006,0.672094915055872
HSPB11,-1.32827153465728,0.184088419888501,0.585339433348732
STRADB,-1.92521908244168,0.0542019557670078,0.363559678451408
DLG3,0.84073238529525,0.400497873475766,0.765939133944206
PLOD1,0.302932563951853,0.76194125419178,0.929065237358597
OXCT1,0.244557123862398,0.806799366213034,0.944630977160561
FAM234B,-0.0237226235795769,0.981073860075567,0.995705387297287
RRN3,-3.07383291514419,0.00211327753342617,0.108064436113731
MOGAT2,3.07808396643344,0.00208336204219985,0.107852457675757
CHERP,0.0165466055161405,0.986798321342664,0.997375645162976
AQP2,0.967716840803049,0.333185805083837,0.719537321251771
DIMT1,1.71572148129684,0.0862130311616328,0.434718494132331
EIF2AK1,-0.111335154903226,0.911350579104217,0.976750490675375
NME8,-2.74907749719619,0.00597632544103652,0.157892010603049
EPDR1,-0.301500982116825,0.763032501206001,0.929162342207635
HBQ1,2.00655186534496,0.0447974009769806,0.339648966841717
RBM22,NA,NA,NA
HSD17B2,-0.980123989596746,0.327024918755394,0.716024423678862
ZW10,0.907497250320148,0.364143902897555,0.739987594047852
ITGB4,1.98341512256038,0.0473210793044767,0.344918900742413
TRIP6,0.0284336560239886,0.977316281420683,0.994298316138613
ADAM11,1.99837547552602,0.0456759683937776,0.341879759468434
SLC22A4,1.88990371595834,0.0587708384903037,0.373967696535247
TFAP2C,-1.94355096109107,0.0519496243174471,0.356581193401585
SULT2B1,1.02079741398316,0.307350429875614,0.702315768633559
EPS8L1,3.84024502800201,0.000122911570648762,0.0364788245730644
REM1,-1.83380532617606,0.0666828968393491,0.392411190434674
PDRG1,-1.23963402737194,0.215110788830772,0.616863404119255
PPP1R13B,3.303508403042,0.000954831077506715,0.0805204566037959
TGM6,-0.404344446263197,0.685959445876091,0.903752822999327
RALGAPA2,2.15195825714355,0.0314006422012945,0.296755952554728
RPL6,-0.417375861260108,0.676403508141161,0.90009720880051
ESF1,-1.27545018526489,0.202149945318104,0.604377328694438
SLC8B1,0.994274399649555,0.320089295554857,0.711064735343573
SIRT4,0.606086221898034,0.544457499718934,0.84740026493913
TRMT6,-2.51615925924241,0.0118641558708897,0.205310732453261
HAUS5,-1.42572931291815,0.153946491826739,0.549511314611005
UQCRC1,-2.09803019018228,0.0359024785385363,0.310921636489605
GMIP,-1.0562891202629,0.290836145043129,0.690342136411862
LAG3,-0.139474196848852,0.889075444560549,0.970017191408492
OTUB2,-0.341974157326582,0.732370340530244,0.919539762885764
TFAP4,-0.516177607055263,0.605730368687941,0.872122459185609
PDCD7,0.406714093791354,0.684217987900754,0.90282157519428
SPG21,-0.365077074515928,0.715053873471743,0.913254095935909
CHRD,-2.28096874959393,0.0225502961579779,0.264786383480467
GNPTG,-0.257066852035115,0.797127166073263,0.941741081848588
EFNB1,1.7537529893897,0.0794728414854779,0.419368663654281
GLG1,0.633772931125663,0.526229021118734,0.839477775482562
DLL3,-0.987905806361524,0.323198781534048,0.713123081696967
NAT14,1.31432649473718,0.188736354870698,0.589611980522706
AASDH,-3.71667295802898,0.000201863468273761,0.0469317035777396
DLD,1.25551519622831,0.209291795105081,0.610271592581584
ABCC6,1.01345634312441,0.31084223876005,0.705958507986456
CMTM6,-0.493475163322935,0.621676884768408,0.878664392652524
APOH,-0.121750670167225,0.903096482706668,0.974367128123773
SPAG7,-1.10667820194837,0.268433083053555,0.670732815287957
RGS17,-1.63052911124317,0.102989717712168,0.466622483578562
CCDC80,-0.618530361098059,0.536225790642834,0.844812776083664
HAUS4,-2.63964895858042,0.00829919424712391,0.177689937171783
CEBPE,-0.715228246321589,0.474468017889657,0.811930776395482
OSGEP,0.147572677359988,0.882680019277257,0.967580186516605
TGM1,2.13476293638741,0.0327803791966802,0.300942391234766
TEKT2,-0.183313246861848,0.854552241021618,0.958295745497083
XYLB,1.36792315975171,0.171336129541623,0.571700505549348
ADH7,1.71608649402522,0.0861462128188133,0.434581592478877
KRT23,1.59031172423664,0.111764557184869,0.4852372344845
CDC6,-2.15347084135718,0.0312816933124531,0.296755952554728
AAAS,-0.355295693379345,0.722368081465364,0.915346842789248
CBX5,NA,NA,NA
KLHL20,NA,NA,NA
FMO2,-0.469417819739855,0.638771013517948,0.885850009753439
RAB26,0.525548062172485,0.599202251285583,0.868592739962611
PSMD5,0.812794035276772,0.416336155928345,0.774541227955641
NANS,-0.151321588270679,0.879722040392034,0.966475595238984
SEMA4G,-0.582808961920506,0.560021911257447,0.852817996858184
MAPK13,-0.480091668068709,0.631162212506038,0.882377318859888
TMEM14A,0.325713035470852,0.744641480736954,0.923051540778354
PRRT1,0.832840303054711,0.404934801210483,0.767287015532817
ZNF184,0.504661680996747,0.613796479275836,0.87572624573418
VCL,-2.14370487753033,0.032056541144544,0.298399823828929
SIRT1,0.364899165563091,0.715186677211948,0.913254095935909
TGFBR3,-1.63741374732859,0.101544047680295,0.463602730093192
TMED1,-0.801574639305643,0.422799052520858,0.778292445702878
OCEL1,0.692572095879889,0.488578126864949,0.819864407671198
PSMD8,-1.66207065444882,0.0964986087049078,0.454719979653435
STX1B,NA,NA,NA
EFNA2,-1.33700202122581,0.18122197707238,0.582436787688965
FGF22,-0.128161892420495,0.898020856756704,0.97290942378267
MARCHF2,0.773004946114172,0.439519453445377,0.789964079503631
NDUFB7,-1.07318791165539,0.283186813315349,0.683108287096373
TIMM13,NA,NA,NA
CDC34,NA,NA,NA
GADD45B,-2.14207850712523,0.0321871651104648,0.298399823828929
MAPK12,2.53306045158457,0.011307145090855,0.200618310584694
SERPIND1,0.78292566568494,0.433670764782607,0.78599949019819
SNAP29,1.73598282354301,0.0825668716996289,0.425998827287399
THAP7,-0.772343866191003,0.43991079100685,0.790291473335177
MMP11,-0.211871936092324,0.832206945307231,0.952628455335105
MIF,-0.431135510609964,0.666369841686761,0.895684519040322
SF3A1,-0.266761825030593,0.789652548609254,0.939967625898792
USP18,0.476480773412348,0.633731901667571,0.88351154452243
SEC14L3,2.13575878284265,0.0326990803029322,0.300942391234766
SNRPD3,-2.72359072600697,0.00645764762094022,0.161810481926969
MAPK1,NA,NA,NA
TCN2,-0.634610039061211,0.525682779049659,0.839086420446141
CRYBB3,1.18596184343985,0.235637368393178,0.640629700247382
SLC25A1,0.0135132141784673,0.989218343175435,0.998268287283284
PLA2G3,-0.62763487191053,0.530243158999475,0.840827941117053
LGALS2,-0.578711699636696,0.562783720307449,0.854461045892814
PDXP,-0.881562530543637,0.378013425129721,0.750654898235959
ASPHD2,-0.191498835450609,0.848134792832536,0.95558809078398
LGALS1,0.211840499621448,0.83223147135754,0.952628455335105
PIK3IP1,0.162100386540485,0.871226801807341,0.963783131136365
SRRD,1.03847216966775,0.299050285436767,0.696680062706858
ANKRD54,1.05314900688889,0.292272705159347,0.691645907449479
MICALL1,0.463010876122609,0.643356571254598,0.887518733882435
CENPM,1.28403958246443,0.199128106026989,0.601826714658095
DMC1,-0.655956384356413,0.511852187748765,0.832188237981013
HSCB,-0.672075017662624,0.501535939827354,0.82670278388645
CBY1,-1.44655176360956,0.14802250434462,0.539052904960242
TOMM22,-0.391879656592823,0.695147134915988,0.907206898867505
RSPH14,-2.42064749585508,0.0154928926948619,0.229537837651719
RTCB,0.183887096388243,0.854102027782424,0.958146376946626
JOSD1,-1.03297238582656,0.301616821644027,0.697573334064254
GTPBP1,-0.886751300907533,0.375212811849939,0.748741055417441
PPP6R2,1.77408680523973,0.0760487929804255,0.4123607317977
DNAL4,NA,NA,NA
C22orf31,-0.336746990514776,0.73630763676592,0.92044579357075
MIOX,-0.699693540517903,0.48411871133028,0.818344738884025
RHBDD3,-0.237882121597688,0.811972522430921,0.94569946395409
RASL10A,-0.0745344295411931,0.940585146533499,0.984211675954424
HMGXB4,-0.915472106392211,0.359943839412458,0.73783991319013
BIK,-0.820425955478611,0.411973323984513,0.772232804769779
HMOX1,0.406997896708672,0.684009532984622,0.90282157519428
NIPSNAP1,-0.283868220214838,0.776511371661698,0.934056149497898
MCM5,1.68383940498702,0.0922127095109896,0.445213567453698
ARSA,1.20592994659192,0.227844502689552,0.631893214286019
RASD2,0.0319500259382831,0.974511904052735,0.993243669929515
TTLL12,1.4317528028758,0.152214578901398,0.54625189179718
CBX7,-1.7139127736222,0.0865447467362904,0.435229355300772
CABP7,NA,NA,NA
RPL3,2.05978376048544,0.0394192177372901,0.323899897979807
TAB1,-0.608116849742731,0.543109977611657,0.847092370901781
PNPLA5,2.04057446000739,0.0412931429305115,0.328365091777535
MYH9,-0.230264251687989,0.817886437289274,0.94772740292011
TXN2,0.12112704398998,0.903590408874066,0.974367128123773
EIF3D,NA,NA,NA
PVALB,0.0536004571939972,0.957253492249297,0.988723585187026
UPK3A,0.987570703329838,0.323362940171038,0.713277003629356
FAM118A,1.46692927923575,0.142395294651034,0.531879495499039
ST13,-1.64905494998738,0.0991363777557738,0.460510886708421
IL2RB,0.19698181119042,0.843841771483657,0.954525997751971
RBX1,NA,NA,NA
L3MBTL2,-0.731683070609222,0.464362031809923,0.805861164987547
CHADL,0.0340317707260119,0.972851815991938,0.992569734047216
PHF5A,0.00896870004167803,0.992844108640166,0.998570716610008
PMM1,0.538529761192381,0.590211364281035,0.8649412468013
CERK,0.48721030129199,0.626109305935236,0.881229750516278
ZBED4,1.75522455993314,0.0792209045220703,0.419202994881837
HDAC10,-0.0766288497855444,0.938918807614933,0.983840037489729
RIPK3,-0.155015843499501,0.876808826982193,0.965320862997867
PAPOLA,2.20389586212138,0.027531668632965,0.282435432791874
HSP90AA1,-0.482967955770902,0.629118489039023,0.88215818453537
SNAPC1,-0.886108210134567,0.375559219296418,0.748921772080937
SUPT16H,-1.30971877816988,0.190290988638686,0.591880699114598
FKBP3,-0.917350498301677,0.358959003433232,0.736731865924359
COCH,-0.331428583898547,0.740320776960675,0.921668165374324
AP4S1,0.694047833170728,0.487652212039871,0.819584394588027
POLE2,-0.787008641328326,0.431276807624016,0.784553708256452
SOS2,-1.16980467860554,0.242079580443096,0.645994446841926
PYGL,2.31194260848984,0.0207808462448942,0.257375530173254
GNPNAT1,-0.244066980972201,0.807178944706634,0.944748822830287
CGRRF1,-1.3564126944618,0.174967896466421,0.575057601435529
ATP6V1D,NA,NA,NA
CCDC198,-2.30825624242353,0.0209848886562362,0.258599615973315
PLEK2,1.90991496379443,0.0561441630733286,0.368251125158048
PIGH,0.598875894217086,0.549255647445667,0.848706460183289
PSMA3,NA,NA,NA
TMED8,0.103042815162345,0.917928990202562,0.97750284687063
AHSA1,-1.50457126964905,0.132434337367135,0.517365402033128
SPTLC2,-0.0869868005023494,0.93068200400818,0.98100852964668
RIN3,2.51243238463194,0.0119902079619257,0.206420510787412
ALKBH1,-1.32377426294368,0.185578026177394,0.586928696907404
DHRS7,-0.656719583303966,0.511361240051042,0.832188237981013
SIX4,-2.58834314658266,0.00964388570220092,0.188596581998076
SLC10A1,-0.275659601096106,0.782809527402381,0.937073527850691
EIF5,-0.818588664478581,0.413021136518134,0.773333591260321
ZFYVE21,2.71982429693459,0.00653166124474592,0.161810481926969
BDKRB1,0.154458815003325,0.877247982327806,0.965455922457663
VRK1,1.74860010670987,0.0803601678558856,0.421212197214717
PABPN1,NA,NA,NA
EFS,-1.2521051542342,0.210531549824298,0.611249333514849
CINP,0.285221173449229,0.775474699726991,0.93349744178373
PCK2,-1.48245345634136,0.138219679245131,0.525937704328347
NFKBIA,0.0742509169034448,0.940810731799876,0.984211675954424
EMC9,-0.200971365791247,0.84072096403856,0.953656497080227
BRMS1L,NA,NA,NA
PNN,1.03173765442772,0.30219503269512,0.697848843509705
RABGGTA,-1.28819812956598,0.197677002933102,0.600437727795756
CYP24A1,-1.83300592059477,0.0668016906193184,0.392457782217178
ZFP64,0.408929882583519,0.682591118518402,0.902477426338591
PYGB,2.30371820210008,0.0212384673917551,0.259483094432313
PROCR,1.09510283223611,0.273471588024906,0.675240930421592
MYBL2,1.51189056530722,0.130561704587236,0.513631238645934
R3HDML,-1.25448670449768,0.209665155309377,0.610271592581584
PABPC1L,1.92154419490328,0.0546631362694055,0.365032060295495
SALL4,-1.45346819619571,0.146093803789838,0.535866398755347
CSTF1,NA,NA,NA
TPD52L2,1.31944863521416,0.18701917139559,0.587320481078786
CTSZ,0.108205083668074,0.913833012451719,0.977344357216059
TUBB1,1.27395167164741,0.202680544262071,0.604377328694438
SLCO4A1,0.698506553050431,0.484860461149934,0.818682825575174
UBOX5,-2.17729156329827,0.029458820264345,0.290729808119018
EEF1A2,NA,NA,NA
SRMS,0.668347918518402,0.503911532242457,0.828600799198745
C20orf27,-0.252355270201422,0.800766470666263,0.942239578346848
SLC52A3,1.43492045737328,0.151309765417402,0.544333831469307
RSPO4,-0.525768603952952,0.599048991034803,0.868592739962611
PROKR2,0.314988597500065,0.752770311404661,0.926396227466171
FERMT1,0.172090691149975,0.863366230973556,0.961393899402254
TLDC2,0.0397187469683361,0.968317355550157,0.99199832190038
SNTA1,-0.407113433582885,0.683924677364463,0.90282157519428
OXT,-1.19391025118697,0.232513077106644,0.63763770515355
CHMP4B,1.88998865223539,0.0587594777718849,0.373967696535247
LBP,-0.58595822341297,0.557903589265454,0.851589776340687
SLC32A1,-0.660372413737524,0.50901487053981,0.831443325004733
AHCY,0.537394633486746,0.59099504946284,0.865217777831366
ACOT8,0.25850231368335,0.796019263532134,0.941741081848588
APMAP,2.91907888220981,0.00351067374675252,0.129515528529478
RNF125,-0.381302413523024,0.702978862963116,0.90992861474078
IDH3G,-0.359318415752455,0.719356899219902,0.914411257070445
SLC25A43,-0.850037493439118,0.395304241358741,0.762650031330689
MXRA5,1.86746396732035,0.061836824158859,0.381108518225398
VSIG1,1.26639445031644,0.205371896823736,0.605830923309615
PSMD10,0.0988006759372568,0.921296531800648,0.978460800393483
PGRMC1,-0.845826170925156,0.397649723485144,0.764642940154834
NXT2,1.69673189071837,0.0897473605515979,0.44113671080296
GUCY2F,-0.547750330068439,0.583863348229643,0.862158591247423
ATP1B4,-1.58062057159534,0.113964819281725,0.487885651270659
TLR8,1.21786875125044,0.223273852786418,0.627378520951241
GLRA2,-1.50448406960056,0.132456772132489,0.517365402033128
STAG2,0.010755538371494,0.99141848744444,0.998412307155068
F9,-0.718406935925185,0.472506411447813,0.810764063416734
ABCD1,0.274570239200176,0.783646433503564,0.937073527850691
BCORL1,0.296571817979348,0.766793429331297,0.930620059752448
KCND1,-1.80952773487681,0.0703690553599384,0.400712852320076
PCSK1N,1.80845475891941,0.0705357519653638,0.400962670310844
GPR50,1.36071030802299,0.173605255771293,0.574120901752567
RP2,0.531755861805539,0.594895096477879,0.867016455898807
USP11,3.3742359105871,0.000740209022676446,0.076165089010218
TIMP1,-0.603351907670162,0.546274608291133,0.848178419958753
GLA,2.15057593494573,0.0315096864763462,0.296755952554728
ATP12A,0.723643485973332,0.469284636882103,0.808757012547185
MLNR,0.0365202479749492,0.9708675339281,0.992204938991764
ACP5,1.82785379522591,0.0675714970666546,0.393352124884824
SGCG,0.370981139794416,0.710651579229617,0.912369012159699
OLFM4,1.11031298388996,0.266864180045506,0.670351758453634
NTHL1,0.929225609490106,0.352772178140718,0.732566573609271
ZNF263,-0.0541201901823058,0.956839406380623,0.988723585187026
MMP2,1.91045121236173,0.0560751423524128,0.368027669677334
ORC6,0.259619076831287,0.795157619602616,0.941741081848588
C16orf70,-0.174040651711155,0.861833514279806,0.960903743275792
CORO1A,0.0443557837212375,0.964620806413919,0.99113735088212
NUTF2,NA,NA,NA
CBLN1,NA,NA,NA
ARL2BP,-0.513872335082103,0.607341250577353,0.873230333479674
PLLP,2.04610522938408,0.0407460186138525,0.327577806961698
CCL22,-1.74700937192001,0.0806357124498529,0.421212197214717
DHODH,-0.207619231269725,0.835526287177251,0.953429258377811
POLR2C,NA,NA,NA
PARD6A,-0.27465980621628,0.783577613870394,0.937073527850691
MMP15,-1.08534748355887,0.277767782669775,0.678349504154111
USB1,-0.920731383030388,0.357190687086512,0.735591569236378
CCDC113,-0.318253032805815,0.750293007901586,0.92596389835923
PRSS54,-0.919279293140491,0.35794950574249,0.735786791021099
NME3,0.411683592162801,0.680571352815902,0.901186600273849
PSMD7,NA,NA,NA
SETD6,-1.23575151364773,0.216550942892617,0.618453906840335
SLC38A7,-0.0367242557443751,0.970704868398093,0.992197416656702
SMPD3,3.02107883159558,0.00251875774629771,0.11678253863186
SLC7A6,-0.340905637792202,0.733174620444106,0.919573242312462
PLA2G15,1.73047349566229,0.0835457126502449,0.428852856511719
FA2H,-0.268216967992357,0.788532314792898,0.939104763271359
MPG,0.0307548260427875,0.975465066957107,0.993679008551116
HSDL1,-0.828295746346901,0.40750303121506,0.769121593077017
USP10,0.639266486826086,0.522649586200647,0.837896059581128
TSC2,0.50112579624816,0.616282593036363,0.876836730070821
NME4,-1.71496465521097,0.0863517072977541,0.434897523521231
DECR2,-0.765157374396531,0.444177838494907,0.792656257910806
STUB1,0.353032551952299,0.724064036811175,0.916208838813838
RHBDL1,1.86015572023628,0.0628634977303063,0.383198564547582
MEFV,-2.8433984432047,0.00446352316850927,0.141527340199858
CRYM,-0.27053674410466,0.786747352711986,0.938027531977032
CAPN15,0.984446472138529,0.324896037983791,0.71394098940371
AQP8,0.238559361806848,0.8114472799142,0.945676817618832
USP31,2.35124774394288,0.0187105714977609,0.245905282938214
TOX3,0.563990325589455,0.572760716176719,0.857698598568008
MAZ,NA,NA,NA
SLC6A2,1.3675025559035,0.171467836683493,0.571802854546121
KNOP1,0.316540541554371,0.751592258141695,0.926396227466171
MGA,-1.05723784464414,0.290403052059166,0.690342136411862
AQP9,0.519406207072488,0.603477503749912,0.871247756050757
CSK,-0.919662088889217,0.35774936976472,0.735786791021099
MTFMT,-1.84290790362326,0.0653424581372466,0.389571429671059
RASL12,0.340994524319537,0.73310770393225,0.919573242312462
CTSH,1.08183152713792,0.279327394891064,0.679525294457794
CEMIP,1.79617661021202,0.0724664333913637,0.404997315610314
EHD4,0.741610457288024,0.458323385832096,0.802085823613401
GABPB1,NA,NA,NA
SCG3,-1.0824481318824,0.279053450932477,0.679492718899945
DNAJC17,-1.78855756853116,0.0736860965310177,0.407268771384021
RHOV,-0.251301336333521,0.801581142064875,0.942611020067263
VPS18,-1.30419856137698,0.192165890275771,0.593966656249966
OIP5,-1.32313063429911,0.185791938749366,0.586928696907404
EXTL3,0.113995758211964,0.909241155981668,0.9760923740282
AGO2,NA,NA,NA
PAG1,2.25732582343116,0.0239877229128732,0.270912376434195
TG,0.429527943798985,0.667539062552432,0.895821890888229
BRF2,1.08646347649491,0.277273991292843,0.677938770189986
ZFAND1,0.328025297995727,0.742892534921093,0.922178042043769
RP1,-2.1157828345693,0.0343632816729004,0.306745994090745
RIPK2,0.920398581077154,0.357364509867753,0.735667923806258
CPQ,-1.34532609251755,0.178519950935386,0.578715251812778
DECR1,1.53326547200914,0.125210458323291,0.505795361181923
SFRP1,-2.27912418737573,0.0226596840865267,0.265864243723285
PLAT,0.244935325142045,0.806506509099108,0.94462080751675
DKK4,-0.125569563253823,0.900072657213179,0.973232541199597
EIF3E,NA,NA,NA
EMC2,NA,NA,NA
CHRAC1,-0.199832286866061,0.84161174931245,0.953865485146907
GML,0.403975096943648,0.686231031902115,0.903767778606658
UBR5,-0.540600033861602,0.58878329453526,0.864734634549928
PYCR3,-1.22237125676355,0.221567263736846,0.624899780149473
MTMR9,-0.149706492568334,0.880996185584244,0.967068550078827
DCTN6,0.979249022704731,0.327456951709873,0.716451347073925
GSR,-0.842080036556104,0.399743154872553,0.765739454485235
PPP2CB,NA,NA,NA
KCTD9,-0.390475622270887,0.696184878116845,0.907665074463098
CNOT3,0.35671559643307,0.721304728424534,0.914980826571443
EXOSC5,-0.209675089941277,0.833921268704828,0.953206595454098
PAF1,-0.752870550984407,0.451527706128308,0.797368290739241
MAN2B1,-2.22286603523516,0.0262248346470755,0.278502952344769
TULP2,0.343908635264605,0.730914997547626,0.919210349372217
DHDH,-0.57456597739361,0.565584867408209,0.85498340467667
ECH1,0.475552431049357,0.634393271578935,0.88383434314565
HNRNPL,NA,NA,NA
KCNA7,1.74599641243109,0.080811575236751,0.421542313987751
RELB,1.34455760217488,0.178768142870146,0.578715251812778
CLASRP,1.1059574951431,0.268744917200343,0.670807506070192
LIN7B,NA,NA,NA
PPP1R37,-0.0243617020952225,0.980564096552938,0.995561001205308
FCGRT,0.653922717227433,0.513161597248705,0.832546010332947
CKM,0.809353503351499,0.41831183907944,0.774856012982923
PEX11G,-1.19518754782744,0.232013762553793,0.637222230017515
SLC17A7,-0.239053982023556,0.811063724328452,0.945467264361741
RNASEH2A,-0.679002795526063,0.497136090660009,0.824393558503145
SF3A2,-1.04837754146462,0.294464696659644,0.69332551488099
AMH,0.611323604515735,0.54098536719526,0.846662268957619
DKKL1,3.22618885507858,0.00125450549718844,0.0911446493918831
RETN,0.296923414937271,0.766524979356657,0.930620059752448
RSPH6A,1.11700908522919,0.263990440630938,0.667417779897897
TBC1D17,-1.09270732051927,0.274522324585813,0.675534327707627
TLE5,NA,NA,NA
SGTA,0.499775910580455,0.617232874520084,0.877189108607385
C19orf44,0.188767898888559,0.850274732450154,0.956665715691478
SLC1A6,1.25860791044291,0.208171988388306,0.609882816841692
FBL,0.236053309382527,0.813391303867721,0.945830862005633
EBI3,-1.14091563547222,0.253905032199001,0.656460709425373
TBCB,0.439076056419528,0.660606427667622,0.894860297496483
FSD1,0.1908670849312,0.848629728474382,0.955767808667824
POLR2I,NA,NA,NA
APLP1,0.0815440454026629,0.935009298317455,0.982278406767951
TGFB1,2.08673226972168,0.0369123425566387,0.315865980020342
DMAC2,-1.56780461074644,0.116926738543811,0.493850439595883
PLIN3,0.937321828134147,0.348593038087306,0.730339386049545
CD79A,-1.72496920101098,0.0845330231078391,0.430267108523296
LIM2,1.57230737077552,0.115879284471796,0.49162485876973
NKG7,1.15145780397177,0.24954394508695,0.652575439058304
ICAM5,0.412467743687016,0.679996618588692,0.901175909858134
CDC37,0.0875935743710669,0.930199709458566,0.98100852964668
RABAC1,-0.261783660684302,0.793488236779971,0.941741081848588
CNFN,1.01080946058907,0.312107634226099,0.706264751024896
DBP,-0.305095905254837,0.760293109758889,0.928747109384454
EPOR,-0.265842215316944,0.790360729521896,0.940541093356555
RASIP1,-1.17770346087929,0.238914846701657,0.643235553777915
WDR83OS,NA,NA,NA
GCDH,2.09885793635674,0.035829425805116,0.310921636489605
DNASE2,-0.625175784692998,0.531855693085204,0.841658017405566
LENG1,1.81622938391075,0.0693351924229114,0.397644564666048
RPL18A,NA,NA,NA
SLC5A5,-0.216814545195996,0.828352876149496,0.951622354351283
KCNN1,0.629818684898149,0.528813219304423,0.840512949366009
ARRDC2,0.184975208916105,0.853248480428211,0.957523171064634
PIK3R2,0.6349255703522,0.525476959169522,0.839086420446141
COMP,-0.0423676795016912,0.966205593225059,0.991341403320174
TMEM147,NA,NA,NA
FKBP8,-0.462740908547677,0.643550091756156,0.887518733882435
ERF,0.152820846256861,0.87853955789674,0.965914135972028
GSK3A,0.647344393418931,0.517409075985214,0.835183873792963
SIPA1L3,0.811549759435552,0.417050029599839,0.774550162212768
CADM4,0.617197186892531,0.537104671002143,0.845252138301992
PON1,-0.145568088855871,0.884262360995171,0.968390250092201
HGF,-2.33436213064684,0.0195767679559347,0.251961755680793
UBE2D4,-1.7055961361716,0.0880832992720487,0.438299248797893
WNT16,0.787760543103835,0.430836784584483,0.784150968160991
CPA2,1.46744739072046,0.142254390723145,0.531879495499039
CPA4,0.950476604170766,0.341870136230397,0.726791708612957
GTPBP10,-2.09918243035363,0.0358008221979766,0.310921636489605
BET1,-0.604045918670922,0.545813113735234,0.848019758429737
NAMPT,-0.715307853881542,0.474418836587289,0.811930776395482
ITGB8,-0.720506784562022,0.471213023959769,0.81011778607439
SP4,-0.361919660180218,0.717412067773442,0.913663402303273
CBLL1,-0.249020680737621,0.803344784300588,0.943360075229965
MPP6,-1.40577926125787,0.159789682143231,0.557419592924401
NPVF,-1.1835005240389,0.236610838957468,0.641719848945667
CAV2,0.110819623844262,0.911759383623987,0.976750490675375
HOXA2,-2.27641437269819,0.0228212202450065,0.266724114727408
LFNG,0.481437020760322,0.630205930462798,0.88215818453537
HOXA5,NA,NA,NA
HOXA6,-1.14725179581753,0.251277570225566,0.653802841635318
TSPAN12,-1.53380470796665,0.125077704432113,0.505707722582512
CHN2,-1.37093463966793,0.170395331847773,0.570201436745551
ABHD11,-0.727068841347001,0.467183785130111,0.807697215522966
FKBP14,-1.26398234591844,0.206236363529158,0.607177854208579
STX1A,-0.911226448558751,0.362176071109199,0.739275343166976
NOD1,0.0992287513961437,0.920956647193628,0.978382907022152
SNX8,2.58060565907171,0.00986271700988185,0.188904156468105
WASL,-0.171517889712873,0.86381656491585,0.961407860436612
HYAL4,0.0379040686186914,0.969764169093358,0.992197416656702
AIMP2,2.84106209470053,0.00449635565042258,0.141855796637131
MOSPD3,0.851004865804967,0.39476664985089,0.762586426249093
PCOLCE,1.26491123228613,0.205903150423517,0.6066145681615
RBM28,-2.40617414189273,0.016120578321215,0.233570641984853
SERPINE1,-0.0281229424030088,0.977564095916943,0.994298316138613
PLOD3,-0.147705885168773,0.882574886894011,0.967580186516605
RPA3,0.15589278263564,0.876117534378162,0.965301155599709
FIS1,-0.155907989750639,0.876105547415762,0.965301155599709
GLCCI1,0.688684462230405,0.491021856140859,0.820334630275817
