,Background...Herbivore.Rho,Background...Herbivore.P,Background...Herbivore.p.adj
CBWD1,-2.11664744184094,0.0342897805353689,0.202199318247183
GPR157,-1.36991765760043,0.170712607047091,0.467865237159167
FOXD4L4,0.630599736249726,0.528302271364485,0.782869574902932
FOXD4L5,0.504524979109512,0.613892513437776,0.83232941531237
SLC2A5,-1.36400252569303,0.172566770758953,0.46987966168857
SCP2D1,-1.42445158536681,0.154315790508375,0.443349852882617
CA6,-0.768170646110823,0.442385810250493,0.725012467664938
DTD1,-0.224096454985524,0.822682250853825,0.933361424542268
KCTD12,0.533199016350314,0.593895822366984,0.820529682538842
ERRFI1,1.63004614408499,0.103091744810188,0.359356462511603
TMEM236,-0.517261791554391,0.604973422354418,0.827092059512794
STAM,-2.99628452909223,0.00273291301971739,0.0485879782987873
AUP1,-0.121511621698688,0.903285810128296,0.96447714218272
TTC25,-1.10626320665368,0.268612612119356,0.580144889859613
HECTD4,0.938082697555608,0.348201912918877,0.651402241647693
LBX2,0.440386647276736,0.659657094215234,0.85575912162251
SLC22A12,-2.81387407796182,0.00489483981647741,0.0693259787315901
DNAJC11,-0.275832164969525,0.78267697763221,0.917027018605827
UCHL3,1.68064967166726,0.0928309816242252,0.342077979591634
ST8SIA6,-0.739752290992948,0.459450312621104,0.734952334690667
POLR3F,1.24239976206696,0.214089103381147,0.518066470010508
SLC4A5,-0.168332404390013,0.866321782558455,0.952454944424574
TBC1D4,-0.905677881641395,0.365106372953994,0.664757531094068
PHF13,1.24115402194767,0.214548856139538,0.518174923447987
KLHL21,1.89937692630155,0.0575149350221001,0.267106852505832
KLF12,1.21472492483461,0.224471022869306,0.530471535910494
HIF3A,-0.763849543564096,0.444956908602707,0.726280454736857
FAM216A,-1.94038838470726,0.0523325071349174,0.254349560846688
ZBTB48,0.487153282054021,0.626149709754523,0.838119965793653
KAT14,-2.91489238029078,0.0035581121617981,0.057062234472487
KLF5,-0.880594223661057,0.378537486161191,0.67813737662287
IGFBPL1,0.234448824822639,0.814636557926352,0.930347373960277
ALDH1B1,-3.08394108655566,0.00204278043222878,0.0399359610502474
NOL9,-1.04088987885258,0.297926659583872,0.606809278523269
SHB,0.54158236207878,0.588106245119472,0.81738817035275
MGME1,-3.78126335731596,0.000156034500565186,0.00729596142316592
DCAF10,-1.36506623025196,0.172232234719568,0.469751463932725
H4C8,-0.135117767254701,0.892518762760945,0.961709524307705
GPR20,0.0445363686451304,0.964476862738697,0.988024516979752
H4C2,4.2733962587637,1.92517876840233e-05,0.00186495522744205
FRMPD1,0.0904631873199244,0.927919146235052,0.972892122294481
DIS3,-2.40391389719281,0.0162205932695811,0.136244888363633
SNX5,0.873388828414693,0.382451178124791,0.681360973660518
DPP6,1.35971518687928,0.173920070343392,0.472033064480844
TOMM5,NA,NA,NA
TNFRSF25,0.16190696556844,0.871379117465538,0.953601363106612
POLR1E,-1.32365789719118,0.185616687310658,0.486563638965944
NAA40,-0.209039419707376,0.834417465855974,0.938066981056048
TRDMT1,-1.03307156496128,0.301570409130856,0.608994961683674
H4C3,3.51979505358641,0.000431880375413075,0.0145682505206303
MZT1,0.0843443885215727,0.932782621175291,0.97450473357767
RTN3,-1.83718737174053,0.0661822392790958,0.286656921749984
CUBN,-4.09546225269267,4.21326874479471e-05,0.0031211233956538
HES2,0.669817187017997,0.502974335900878,0.766147380721104
ZFAT,3.33923263926403,0.000840101765809324,0.0226303349107139
KLHL1,-0.0207431310334788,0.983450562822554,0.993828459408981
SLC17A2,1.28187120147373,0.199887831832422,0.501944984156126
ACOT7,0.478070607002625,0.632599951593818,0.84134620041098
PCDH9,0.802490653299213,0.422269192906231,0.710378720160188
SLC22A6,-2.67062950996051,0.00757091591684715,0.0884290282235491
BFSP1,0.154469919168735,0.87723922755227,0.955974928378161
SLC3A2,0.842174506621388,0.399690281360755,0.694483427886832
GPR153,1.85166357869296,0.0640741471067939,0.280907604026072
HES3,0.804009991032909,0.421391204937432,0.710026808526371
SLC17A4,2.41938715714903,0.0155466835146472,0.133413674771919
SPINK9,0.384747532148787,0.700424475387424,0.878407856602055
PCDH17,-1.46986789391696,0.141597536556945,0.424483628734092
LRRC3C,0.402174261377799,0.687555783139095,0.871965675964921
RNF207,1.91769967095268,0.0551491034939773,0.260555183160112
PCDH8,1.06553138989762,0.286635528559163,0.596645543111181
LYPD5,-0.40427633139246,0.686009528331606,0.871199023385787
FBXO48,2.37645886447157,0.0174797102735832,0.141857295595887
GLIPR2,2.73714638948198,0.00619747078306975,0.0784973479578354
SCGN,1.94896527258572,0.0512995720783399,0.250849025011813
CNMD,-1.97684735065578,0.0480588875510168,0.241766281182079
RECK,-1.6100063541929,0.107396469122458,0.367207442911277
GRXCR2,-2.29252181699696,0.0218755500871717,0.159317259237272
OR13J1,-1.4077437641896,0.15920695773625,0.450655750604843
ACTR2,NA,NA,NA
CEP68,-1.00299087731351,0.315865262870813,0.621854592561715
PTER,-1.38450930074815,0.1662025622039,0.460853783490888
CKAP4,-0.591119391345378,0.554440427920684,0.798732483006422
FUNDC1,NA,NA,NA
VPS36,0.604507414990755,0.545506340883764,0.792839525641657
MAOB,-2.14888900445821,0.0316431996441234,0.194409874593353
LRRC10B,1.5976613873006,0.110118356502939,0.372784185365686
ITGA8,-0.489946897725985,0.624171475806536,0.837154763181782
RGP1,1.89312720188335,0.0583409555085752,0.269041354789621
FBXO47,-2.58566950859434,0.00971900705474178,0.101013503859187
KCNAB2,2.96947056382451,0.00298313391662876,0.051286825651984
GBA2,-1.88584160197387,0.059316302935573,0.270749068738647
NDUFAF5,-1.18821162767397,0.234750043791918,0.542289608467053
C12orf42,-0.758802260097993,0.447970853469855,0.727537403292472
FAM171A1,-0.989617877722097,0.322360928345143,0.627853892144838
C6orf62,NA,NA,NA
PPP1R2C,-1.29266716165629,0.19612619995826,0.498635911673226
GPR34,2.24312788578312,0.0248885689162576,0.170496851070936
PGA4,-5.29766787615498,1.17291054672545e-07,7.70653225309349e-05
NPHP4,0.561240055851829,0.574633899880861,0.809925951498523
TAF2,-1.84498074832008,0.0650403391519223,0.28358038236118
NMT2,0.0556383137655243,0.955629941791932,0.984087847998058
MS4A13,-1.13726588022759,0.255427153636349,0.566067626595176
AJAP1,0.521725510566262,0.601861460053359,0.825484741018274
TDP2,1.68302346565418,0.0923705489022016,0.341380223773556
EXT1,1.71005078444603,0.0872564824840785,0.332165824115206
KIAA0319,0.766733487311467,0.443239989155221,0.725153482311757
NYX,1.71957022794268,0.0855105918292459,0.329256530219108
OLAH,-0.800065195836629,0.423673024785576,0.711397460839933
SPIRE2,-0.686736463638636,0.492248814472876,0.759300202543034
LRRC47,1.87831599668164,0.0603379494829169,0.272838747033465
DCLRE1C,0.47707075937013,0.633311735694713,0.841890125775731
TP73,-0.341962499951646,0.732379113509863,0.89254204349795
RCBTB1,-0.0610532165200443,0.951316827410807,0.98199084571249
C19orf54,0.372567838669025,0.709470113158998,0.884156661382758
PHF11,2.07463283094396,0.0380205769217977,0.213673097226555
TPRG1L,2.06447977414942,0.0389722496521601,0.216445658487116
CA9,-2.06995649569398,0.0384564186109853,0.214849484827564
APRT,0.0210503706508864,0.983205474594017,0.993828459408981
HSPA14,-1.05138502986494,0.293081788504178,0.602182459262426
ARHGEF16,2.15926785046408,0.0308293928167862,0.192597678481717
MRS2,1.17921771160965,0.238311495147126,0.546912709709784
ARHGEF39,-0.645283372283346,0.518743566101571,0.776625002073207
ANKEF1,0.738343707871234,0.460305612580431,0.735710038848808
PKHD1L1,-1.35551859116354,0.175252389446226,0.473028823354159
ACTRT2,2.00009246203283,0.0454902805904415,0.234224572498382
CCDC107,-1.40384732064831,0.160364319341103,0.451962997740163
MMEL1,2.1470191203519,0.0317917594454047,0.194753248864472
PAK5,-2.61314197389292,0.00897140255885965,0.0968093778263911
LPAR6,1.14993302548776,0.250171457298913,0.561542329711187
ATP6AP2,-1.70054455077503,0.0890285439226853,0.336013207169794
BCOR,-0.646929278265521,0.517677715815309,0.776456630335729
HES5,1.87233423982886,0.0611603765792193,0.275157966914308
DCDC2,-1.22788395606546,0.219490533095,0.523931613075899
NUP160,-2.21957204883897,0.0264478313955057,0.176693027430982
PANK4,0.700294860216966,0.483743180926131,0.753201809984344
NRSN1,1.24282005500754,0.213934150526869,0.518048648645816
CAMKMT,1.10399021319093,0.269597383112933,0.581026191329528
PLCB4,-0.828279569308393,0.407512190529069,0.700381416488294
SLC35B4,2.9995371620291,0.00270390136804311,0.0482994769194651
LIG3,-0.366882069004907,0.713706987089809,0.886502187877722
MORN1,1.14077945392516,0.253961712741603,0.565216865171363
SRPX,-0.94931472453206,0.342460566833331,0.647047159641286
SKI,-1.0749072277863,0.282416265687008,0.59342001929259
PRPF18,2.51776298224885,0.0118102766084949,0.114188675692626
DYNLT3,1.53188403029986,0.125551055003182,0.399056419157876
CYBB,-1.14940283936119,0.250389909799179,0.561825139849323
C11orf49,1.05501465953575,0.291418620242177,0.60097948230594
XK,-2.17688776378904,0.0294889426155666,0.188034501606514
PIGO,-0.912212174887455,0.361657036093863,0.662146974733518
LANCL3,1.00698375336024,0.313942581638651,0.619845870619715
LRP4,-1.88780857867555,0.0590516531010469,0.270251142292564
FANCG,-0.134665465600349,0.892876378873232,0.961859832717689
CFAP47,-2.38294238395369,0.0171748821599309,0.14063845784203
COX7A2L,0.279601153046606,0.77978352236941,0.916092421244353
GDF9,-1.42376005075446,0.154515943729965,0.443671849068447
SHROOM1,-0.781234946600608,0.434664323348762,0.7197728746928
UCMA,-0.316237608331872,0.751822164023118,0.901995597230657
GLIPR1L1,-2.32412938989529,0.0201185602923716,0.15201584156916
ID4,NA,NA,NA
MCM10,-0.0685566381253279,0.945342535378002,0.979097827059993
SEPTIN8,0.506870220516464,0.612245881770599,0.83099153631375
ESD,-1.90541882030033,0.0567256506990838,0.265152500267415
TMEM240,NA,NA,NA
ZFC3H1,0.456633568909737,0.647934446701232,0.849472581069499
OPTN,-0.0589689204633288,0.952976862895381,0.982627946758644
ATAD3A,-0.187057929943888,0.851615212917558,0.944974601483967
ATAD3C,-3.87361063327132,0.000107234692538595,0.00578760954872587
HAO1,-1.26619397924919,0.205443642533779,0.508137853395324
CCL19,NA,NA,NA
CYP4V2,1.62596530141826,0.103957037014141,0.360851453661427
RAD50,-0.704585588110051,0.481068169865662,0.751022952790277
CCDC3,0.95396696827752,0.34010036286846,0.645010482140566
BMP2,-1.28074262512755,0.200284082585279,0.502091445952672
ACCSL,-0.229040823783158,0.818837186579273,0.931860850622234
GALT,1.51932697149604,0.12868021394101,0.404959473776874
C4orf47,-1.96635995817524,0.0492570453540823,0.24558643002009
LRRN4,-1.80358620188326,0.0712962007529182,0.297003397221419
CRLS1,-1.82787105429037,0.0675689061658742,0.28976868346119
ALKBH6,-2.25376165245329,0.0242111664596496,0.167906985892189
SDHAF1,0.666595167966802,0.505030756416655,0.767191876856503
DVL1,1.63901342848509,0.101210463062978,0.356192947789409
DHRS13,-1.51619349382575,0.129470432735576,0.406177533630896
ARID3C,-3.05359509760138,0.00226117042239905,0.0427270160035018
NPHS1,-1.54836751980573,0.121533836607295,0.393448872924045
FCSK,-1.32461276500856,0.185299619898402,0.486242111753648
PGPEP1L,0.874667409538694,0.381754897831091,0.681360973660518
TAB3,0.924945057265131,0.354994487613489,0.656550813464086
ATL2,2.49638383187721,0.0125466756966716,0.118579345574066
CHGB,-0.14551844930114,0.884301550352609,0.958356576184819
CXorf21,1.96979367521604,0.0488620217503187,0.244261618488527
NR0B1,-1.05141418326967,0.293068404506538,0.602182459262426
IL1RAPL1,1.46461301112751,0.143026530128639,0.426399077392777
C11orf91,-0.349754165498213,0.726523199631726,0.890852127423931
GPCPD1,-1.6920853969776,0.0906296923590794,0.33817182985936
NRCAM,3.22067883928177,0.00127887373150692,0.030056516066147
PUSL1,-0.495399324906049,0.620318271168118,0.83576880384178
ARX,0.714483855701697,0.474928035592426,0.747226702121056
RBM24,NA,NA,NA
POLA1,-1.63946140136989,0.101117203023395,0.356086648097805
FABP9,-1.39809118051756,0.162085687971533,0.454554275438872
FAM219A,NA,NA,NA
NGRN,-0.776252097033346,0.437600151077324,0.722102367665486
KCTD4,2.90429922960764,0.00368076189422225,0.0582446845502479
PCYT1B,NA,NA,NA
GPALPP1,-0.361497291055198,0.717727729692913,0.888676228481764
CD83,0.835147577801324,0.403634621234197,0.696872660355442
PCNA,NA,NA,NA
NUFIP1,-0.020880067590376,0.983341326916917,0.993828459408981
ELP4,-1.33624939036751,0.18146777245376,0.481873304748062
MCUR1,-0.722980955407765,0.469691584733437,0.743166079833704
KIF24,-1.681240451478,0.092716219224557,0.341821787002075
B3GALT6,-1.69029745346324,0.0909710620543822,0.338836800250251
C4orf46,-1.09681699421416,0.272721399753233,0.584756781082697
LGR4,-1.069561386914,0.284816783506462,0.595071371816626
ECHDC3,0.242369266478665,0.80849404632303,0.927782066066796
DNAJC15,-0.644065042304498,0.5195332577293,0.777345207010414
APOO,0.995270845992634,0.319604553136255,0.625468014373879
TNFRSF4,1.38228698507337,0.166883600576816,0.461979295093762
USP6NL,0.740703374932171,0.458873312584014,0.734756356087684
VIT,1.47971048787562,0.138950525497167,0.420656750870572
FEZ2,2.80466965627688,0.00503681723637109,0.0702207385127292
DNAJC2,-0.00785731787033726,0.993730831889073,0.997758310511439
TNFRSF18,0.044976179895688,0.964126295425837,0.987922198025173
SAT1,0.0356211706690863,0.971584427279992,0.989725909339754
GFOD1,0.960620139842122,0.336743198476016,0.641722977978505
TBC1D7,0.314087003916372,0.753454959823219,0.902672874914145
ACOT9,-1.7747916105344,0.0759323020956714,0.307462108817661
VWA8,-0.144995835656083,0.884714159710296,0.958356576184819
SLC23A2,1.03648590248865,0.299975512935251,0.608014325851743
PRDX4,-0.653735331945245,0.513282336017923,0.773340078417718
RGCC,-1.74613827219413,0.0807869278211166,0.319343984627966
PTCHD1,2.63058605304127,0.00852377871867092,0.0938535034781902
AGRN,0.502873418366913,0.615053271004322,0.833062109915268
PHEX,-1.57084055069948,0.116219690309181,0.382851556576544
EDN1,-1.85616337097464,0.0634302753104035,0.279871042479071
E2F4,1.27325956629948,0.202925949580458,0.505875445407437
LYRM7,1.81413477542124,0.069656978836006,0.294120219103024
HIVEP1,-3.00111688850456,0.00268991287110828,0.0481064654534773
RASSF2,-0.212152505430399,0.831988058454453,0.937374453095034
NAA16,-4.14890731359751,3.3406602562961e-05,0.00277626361367054
PLEKHN1,-1.04651505188744,0.295323299224708,0.604494405990333
XDH,-0.238981618780379,0.811119835917649,0.928561163968542
TMEM170B,NA,NA,NA
NEDD9,1.04485454744724,0.296090199690998,0.604701217986584
ADRA1D,-0.290720761202534,0.771264891949457,0.911976782240547
ASPH,0.400032316007637,0.68913271489186,0.873319982871012
MTRF1,-0.0238014669163868,0.981010969951903,0.993415382346864
KBTBD7,-0.0770713153178648,0.938566812168233,0.976321873127672
MBTPS2,-0.471699465946723,0.637141318383432,0.844104747364897
KBTBD6,0.455327119233442,0.648873918799762,0.849472581069499
WBP4,-0.762603926480365,0.445699642200877,0.726503396930176
GCM2,-2.10600529432703,0.0352038924640658,0.204775287459823
SMPX,2.47816422578903,0.0132060345217618,0.122144419164037
KLHL34,-0.866643088655728,0.386137596885496,0.683808379100075
TOM1L2,0.438464344980619,0.661049711228045,0.856086051692864
AQP7,-0.492517233484151,0.622353742110966,0.836506924347374
CNKSR2,2.31076949890072,0.0208455900980116,0.155258037240587
SNX2,1.11241315081495,0.265960552864016,0.578052345452996
YPEL5,-3.73673804161123,0.000186422961805151,0.00798080396260465
NFX1,-2.80325686144534,0.0050589360692272,0.0702758415914061
ELF2,0.756449182071103,0.449379929866958,0.728729423773953
INSC,-0.701321249283265,0.48310255556824,0.752643898943014
TOGARAM2,0.873994687256169,0.382121146981387,0.681360973660518
FOXO1,0.839015431135404,0.401460650346826,0.695582819082921
KIN,0.40859785070439,0.682834808214824,0.869187973529516
RPS6KA3,NA,NA,NA
PAK1IP1,-1.65908389669441,0.0970988877195393,0.349126965704715
SPDYA,-0.87611480504538,0.38096762500867,0.680759459516497
LHFPL6,2.96741578334982,0.00300314541206885,0.0513969801440368
NHLRC3,-0.192619054402399,0.847257321122376,0.942846142607265
CCDC112,-0.036214344913696,0.971111447905577,0.989567703577914
TFAP2A,NA,NA,NA
STOML3,1.33030304257831,0.183418445124549,0.484008973767072
REEP5,-1.21394380125702,0.22476918519463,0.530774045230332
MAP7D2,-0.951807182466063,0.341194778767798,0.645671350168974
HGSNAT,-1.77114403853412,0.0765367523666778,0.308597492466712
TRPC3,-0.33127054646854,0.740440136978167,0.896758086534586
KATNB1,0.380018685493349,0.70393154481423,0.880174445466718
ARHGAP44,-0.209883225501635,0.83375881475141,0.938066981056048
BCLAF3,0.42138921820693,0.673470890925736,0.864550807311394
NDNF,-0.64575978063063,0.518434938632484,0.776558299423228
BAG1,0.49429298375263,0.62109927951883,0.835880368253862
EEF1E1,-0.988895444883187,0.322714299429434,0.628056470441417
IPO7,0.680364031758044,0.496273989693458,0.761823005859948
SPINK4,-2.41201989059513,0.0158644160209799,0.134838613559645
B4GALT1,-2.80969570089076,0.00495883608188401,0.0697547969328365
POSTN,0.675028466378057,0.499657679448959,0.764563269727892
CENPB,-0.680695642509779,0.496064094135945,0.761823005859948
SPEF1,-0.748112087032993,0.454392551972677,0.7318790785849
TXNDC5,-0.0207908645237422,0.983412485219359,0.993828459408981
ADPRM,-0.764555836203614,0.444536075881353,0.726173297883364
DSP,0.631557339282979,0.527676170248152,0.782248605531693
SIN3B,-1.46830741672685,0.142020737216876,0.424657178635027
PDHA1,0.859127937952017,0.39026993517463,0.686984188743041
APTX,-1.93224962007701,0.0533287033866336,0.256249082854947
SMAD9,1.43245193933604,0.152014523164268,0.439327495517005
OR10A4,-1.90621886836619,0.0566218152119678,0.264749032018334
RIOK1,-0.219815703101627,0.826014689422505,0.93447626789586
NDUFB6,-0.856766339287158,0.391574032021424,0.688255716137909
NRBP1,0.194168242403394,0.846044148508869,0.942743053726061
ADGRG2,3.25470689288647,0.0011350944866578,0.0276224603580881
SOHLH2,0.297526732336721,0.766064402063938,0.908979683102248
DDX58,-1.81150633340672,0.0700625095782945,0.294926084887796
ARIH1,NA,NA,NA
RBM17,NA,NA,NA
ADAM32,-1.84068453916877,0.0656678009149586,0.285305090190543
MAB21L1,NA,NA,NA
CNGA4,-0.972827843651678,0.330638871774379,0.635620739124082
RREB1,-0.393122727345133,0.694228838703126,0.875871281556323
PHKA2,-2.11721497684251,0.0342416068827335,0.20207459216431
LY86,-0.522345989241767,0.60142945416828,0.825151275940236
LETM2,-2.71404239724566,0.00664676589352316,0.0817362533040639
