	Herbivore...Insectivore.Rho	Herbivore...Insectivore.P	Herbivore...Insectivore.p.adj	Herbivore...Omnivore.Rho	Herbivore...Omnivore.P	Herbivore...Omnivore.p.adj	Insectivore...Omnivore.Rho	Insectivore...Omnivore.P	Insectivore...Omnivore.p.adj	Herbivore...Vertivore.Rho	Herbivore...Vertivore.P	Herbivore...Vertivore.p.adj	Insectivore...Vertivore.Rho	Insectivore...Vertivore.P	Insectivore...Vertivore.p.adj	Omnivore...Vertivore.Rho	Omnivore...Vertivore.P	Omnivore...Vertivore.p.adj
FRAT1	-1.687189508	0.549401509	1	-1.483516269	0.827623783	1	0.264270807	1	1	0.509446568	1	1	1.64234506	0.603111083	1	1.491810898	0.814492356	1
WDR78	2.548562143	0.064900808	0.659574533	0.473615211	1	1	-2.190391201	0.170975266	1	0.639753139	1	1	-1.30783163	1	1	0.310689618	1	1
LEPROT	1.395950497	0.976376417	1	1.464085233	0.85902397	1	0	1	1	-0.75866249	1	1	-1.45186667	0.879232089	1	-1.468848144	0.851243894	1
DNAJC6	1.579019921	0.685988927	1	3.22514536	0.007554523	0.415394064	1.4822383	0.829661394	1	1.32615852	1	1	0.16394713	1	1	-0.901606695	1	1
ROR1	1.483519873	0.827618043	1	-0.930239921	1	1	-2.440580399	0.087982089	0.925629747	0.999533449	1	1	0.00108896	1	1	1.599159031	0.658711626	1
PGM1	-0.241955881	1	1	-0.663663163	1	1	-0.404483868	1	1	-1.023243985	1	1	-0.847892099	1	1	-0.587510844	1	1
EFCAB7	3.152916391	0.009698886	0.253085273	1.213374026	1	1	-2.132858297	0.197618114	1	2.022299653	0.258872427	1	-0.293917082	1	1	1.238338612	1	1
XPNPEP2	0.876413612	1	1	0.995729785	1	1	0.02586544	1	1	0.776747103	1	1	0.096047844	1	1	0.081633705	1	1
OCRL	-0.208065477	1	1	0.444866043	1	1	0.638702476	1	1	-0.834574523	1	1	-0.665803534	1	1	-1.157862516	1	1
PKHD1	3.028946284	0.014724499	0.313580111	0.0701138	1	1	-3.076821554	0.012553231	0.368208812	-0.284001852	1	1	-2.63039504	0.05117142	1	-0.343054633	1	1
SMARCA1	-0.030187975	1	1	1.806219305	0.425304544	1	1.906309856	0.339660098	1	0.684373087	1	1	0.718327216	1	1	-0.585945309	1	1
PRR32	-0.240414005	1	1	0.303996575	1	1	0.508266562	1	1	0.919489938	1	1	1.03230355	1	1	0.719983706	1	1
ANGPTL3	3.31938968	0.005412867	0.190824003	0.885718231	1	1	-2.667760504	0.045815201	0.669606777	1.536988492	0.745776765	1	-1.030349456	1	1	0.950109615	1	1
STX16	-0.387431257	1	1	-0.33606684	1	1	0.064100638	1	1	-2.350911938	0.112364792	1	-2.131107914	0.198481517	1	-2.201992787	0.165994908	1
TM9SF3	-1.701281368	0.53334099	1	-2.121161724	0.203449171	1	-0.402162072	1	1	-0.979901895	1	1	0.371289667	1	1	0.686418125	1	1
USP1	2.777607304	0.032856453	0.462814998	1.70829429	0.525490502	1	-1.298166138	1	1	1.879634447	0.360947492	1	-0.347579743	1	1	0.671071587	1	1
APCDD1L	0.240769516	1	1	-0.127074442	1	1	-0.380425792	1	1	-0.853155591	1	1	-1.036445287	1	1	-0.78712378	1	1
KANK4	2.997507081	0.016331852	0.32978435	0.755905688	1	1	-2.381664633	0.10340751	0.999592467	1.344506292	1	1	-1.078594493	1	1	0.798764172	1	1
CRISP3	0.296398777	1	1	1.402861466	0.963948922	1	0.949627485	1	1	1.37252654	1	1	1.082268729	1	1	0.429356215	1	1
C20orf85	1.098246438	1	1	0.830398272	1	1	-0.324168031	1	1	0.274672639	1	1	-0.546461741	1	1	-0.322608017	1	1
OPALIN	0.129835899	1	1	1.639087316	0.607170458	1	1.404731637	0.960606567	1	-0.491582927	1	1	-0.567453464	1	1	-1.556459891	0.717592639	1
DNTT	2.293848096	0.130795354	0.942689242	1.870025449	0.368881704	1	-0.672264895	1	1	-0.205323946	1	1	-1.989429495	0.279922901	1	-1.595883908	0.66308829	1
GLYATL3	-0.566301755	1	1	0.198859994	1	1	0.776526277	1	1	-0.843795914	1	1	-0.397320982	1	1	-1.003798369	1	1
C1orf87	2.243950464	0.149013532	0.996083107	0.297493738	1	1	-1.938195452	0.315596289	1	-2.63585267	0.050355697	0.893214156	-4.045350526	0.000313469	0.124065292	-2.808716617	0.029843645	1
ENTPD1	-1.358911473	1	1	3.319167535	0.005417175	0.394120273	4.459075832	4.94E-05	0.019647274	2.455781894	0.084347069	1	3.376744424	0.00440095	0.389776462	0.146823692	1	1
HOOK1	0.493514546	1	1	-0.036516751	1	1	-0.540405799	1	1	1.322645365	1	1	0.92670285	1	1	1.365313054	1	1
ADGRF4	2.625322623	0.05194014	0.586437912	1.230265577	1	1	-1.601321566	0.655834289	1	2.153243453	0.187797302	1	0.220089858	1	1	1.39092475	0.985489481	1
ALDH18A1	0.453376206	1	1	1.736595749	0.494751302	1	1.183910057	1	1	1.218068983	1	1	0.878515754	1	1	0.105405407	1	1
TACSTD2	1.444969595	0.890798557	1	2.92256335	0.020829779	0.635882716	1.3399194	1	1	0.890165384	1	1	-0.137178963	1	1	-1.086839847	1	1
OMA1	1.645040863	0.599768307	1	0.587941529	1	1	-1.146963962	1	1	2.096947369	0.215989408	1	0.77541113	1	1	1.709936752	0.523665416	1
DAB1	-0.323310388	1	1	0.452182763	1	1	0.747924051	1	1	-0.519430457	1	1	-0.272225243	1	1	-0.831327694	1	1
C8B	1.234854353	1	1	-0.271418727	1	1	-1.542960864	0.737041631	1	0.525157634	1	1	-0.477540613	1	1	0.748093979	1	1
ADGRF1	5.093347009	2.11E-06	0.002677767	2.879860086	0.023871101	0.660606778	-2.598558851	0.056169598	0.738937299	1.156666381	1	1	-2.811880035	0.029551722	0.908290013	-0.931649678	1	1
SPO11	0.714087361	1	1	1.536827327	0.746013597	1	0.697911236	1	1	-1.043876115	1	1	-1.539188681	0.742549441	1	-2.141456905	0.193423261	1
TMEM61	2.625656936	0.051889159	0.586437912	-0.148832524	1	1	-2.871465271	0.02451442	0.505703937	-0.816311842	1	1	-2.850145266	0.026219559	0.844963664	-0.723429364	1	1
LEXM	-0.83669606	1	1	1.002636463	1	1	1.756009117	0.474521111	1	0.468956654	1	1	1.079670288	1	1	-0.245691086	1	1
TTC22	0.154167521	1	1	-0.587474196	1	1	-0.739629498	1	1	-0.89361073	1	1	-1.004898272	1	1	-0.478854278	1	1
PARS2	0.541482374	1	1	-1.490741597	0.816176103	1	-2.008725967	0.26739722	1	-0.846259256	1	1	-1.254698839	1	1	0.24935109	1	1
TTC4	0.590271992	1	1	0.606146077	1	1	-0.0512034	1	1	-2.576546263	0.05987571	0.953869018	-3.013079391	0.015516675	0.714613423	-3.182549523	0.008759073	0.68057459
MCTS1	-1.189505107	1	1	-0.224137253	1	1	1.021214839	1	1	-1.134061745	1	1	-0.38853965	1	1	-1.013903468	1	1
SSBP3	0.322004093	1	1	0.262915241	1	1	-0.094953827	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
TCEANC2	0.363230942	1	1	1.458200927	0.868711009	1	1.00709521	1	1	0.937044406	1	1	0.667644673	1	1	0.005096494	1	1
CACNA1B	-1.866752342	0.371617084	1	2.144136229	0.192131838	1	4.001269281	0.000378022	0.069135927	0.678319314	1	1	2.160198241	0.184543958	1	-0.94495362	1	1
LDLRAD1	2.092690888	0.218260543	1	0.015156064	1	1	-2.125986995	0.201026054	1	0.475519373	1	1	-1.082575101	1	1	0.471087385	1	1
NOC3L	-0.382556945	1	1	0.026428826	1	1	0.422727971	1	1	-1.175014228	1	1	-0.844677283	1	1	-1.222767507	1	1
LRRC42	4.033614047	0.000329553	0.045458468	2.520545882	0.070303777	0.996492678	-1.827779436	0.405495964	1	2.369891053	0.106759965	1	-0.595325423	1	1	0.704080409	1	1
PLCE1	2.640716865	0.049638496	0.573590383	1.347511739	1	1	-1.457521288	0.869835237	1	0.367086343	1	1	-1.692606161	0.543182746	1	-0.624690549	1	1
ENPP5	1.281670117	1	1	0.972343766	1	1	-0.395875154	1	1	1.348366903	1	1	0.301487032	1	1	0.633353035	1	1
FAM210B	2.213601078	0.161137399	1	0.989956764	1	1	-1.41220329	0.947340673	1	-0.394206734	1	1	-2.083421102	0.223277138	1	-1.123489739	1	1
SLC35G1	2.065077023	0.233494279	1	2.386487666	0.102061068	1	0.092313475	1	1	1.929784468	0.321801293	1	0.592697087	1	1	0.557334023	1	1
PFDN4	-0.718663382	1	1	1.181325354	1	1	1.965537456	0.296112389	1	-0.506094443	1	1	-0.078546973	1	1	-1.211895321	1	1
ARRDC1	-3.289256106	0.006027154	0.200173897	1.386859529	0.992907604	1	4.819168343	8.65E-06	0.008560799	-1.010587385	1	1	1.310232014	1	1	-1.955572488	0.303093219	1
NDC1	1.424231837	0.92627623	1	1.076393063	1	1	-0.484378092	1	1	2.312429624	0.124524116	1	1.139098682	1	1	1.592520769	0.667606441	1
RNF113A	0.763611794	1	1	0.015451151	1	1	-0.75177926	1	1	0.45159938	1	1	-0.095538744	1	1	0.441728614	1	1
MRPL41	-1.130985414	1	1	-0.723327644	1	1	0.477500585	1	1	0.677563156	1	1	1.504133187	0.79528246	1	1.210167315	1	1
PDE6C	0.489306864	1	1	1.437787713	0.902965779	1	0.814145141	1	1	-0.073303389	1	1	-0.44515782	1	1	-1.116741423	1	1
SUPT3H	2.482689054	0.078236913	0.720367931	2.828668539	0.028045249	0.698661493	0.198774622	1	1	2.333405302	0.1177613	1	0.432013115	1	1	0.294686205	1	1
RBP4	0.537805726	1	1	1.003551834	1	1	0.409996014	1	1	-1.967603335	0.294682174	1	-2.313995387	0.124007851	1	-2.698038979	0.041849564	1
ZNF217	0.880166954	1	1	2.115270627	0.206441331	1	0.999061009	1	1	0.741577902	1	1	0.041516388	1	1	-0.740022528	1	1
NSMF	-2.189683338	0.171283262	1	-0.720077241	1	1	1.700148152	0.534618372	1	-1.867030914	0.371383626	1	-0.28560388	1	1	-1.464451595	0.858423598	1
FFAR4	0.986081847	1	1	2.483543378	0.078049494	1	1.406480146	0.957489577	1	1.344406798	1	1	0.630217598	1	1	-0.34764612	1	1
CEP55	1.234231966	1	1	1.373781287	1	1	0.006564482	1	1	0.556893355	1	1	-0.320190907	1	1	-0.340286642	1	1
TSHZ2	1.196455362	1	1	-0.516611725	1	1	-1.75005621	0.480651689	1	-0.491739907	1	1	-1.367582624	1	1	-0.138084386	1	1
TCTE1	3.178245913	0.008890141	0.242933605	0.517977525	1	1	-2.813731959	0.029382025	0.539097776	0.838233325	1	1	-1.579634691	0.685143299	1	0.480838383	1	1
ENTPD8	-0.790289517	1	1	0.320119371	1	1	1.1314566	1	1	0.419343721	1	1	1.046072098	1	1	0.182970551	1	1
SCP2	0.226074088	1	1	0.572114815	1	1	0.301703133	1	1	-1.350799111	1	1	-1.48036481	0.832655495	1	-1.789440552	0.44126336	1
NDOR1	0.801221074	1	1	1.037786489	1	1	0.139815066	1	1	0.888192705	1	1	0.222939889	1	1	0.123889725	1	1
ECHDC2	-0.227922331	1	1	0.171183821	1	1	0.398009098	1	1	2.226166761	0.156018081	1	2.342224055	0.11501522	1	2.141373425	0.193463618	1
ZYG11A	3.348970881	0.004866739	0.179042154	2.909733835	0.0217042	0.641394806	-0.662082628	1	1	3.237569587	0.007233152	0.375442097	0.514837894	1	1	1.065750638	1	1
LRRC26	1.093259005	1	1	1.815531016	0.416654064	1	0.576154127	1	1	1.286011601	1	1	0.372502385	1	1	-0.064633164	1	1
GRIN1	-0.80537167	1	1	-0.612415016	1	1	0.242093141	1	1	-1.423597679	0.927377808	1	-1.007768347	1	1	-1.137696253	1	1
ORC1	1.964446341	0.296870119	1	0.707615914	1	1	-1.381876934	1	1	2.424270061	0.092035162	1	0.775703535	1	1	1.951969396	0.305651029	1
KCNG1	-1.562892665	0.708467059	1	1.63054218	0.617921748	1	3.242921186	0.007098656	0.275505766	0.445294636	1	1	1.524663256	0.764058666	1	-0.628145523	1	1
DPP7	-0.054968218	1	1	0.028866579	1	1	0.083657319	1	1	-1.600359307	0.657113382	1	-1.47790626	0.836597224	1	-1.668621161	0.571154895	1
CC2D1B	1.962516978	0.298213956	1	1.023676271	1	1	-1.11616406	1	1	0.292675165	1	1	-1.242884195	1	1	-0.456702561	1	1
DPM1	2.314268288	0.123918061	0.911069624	2.791528075	0.031475884	0.728109051	0.267121559	1	1	2.474919307	0.079959769	1	0.842170339	1	1	0.690176843	1	1
MAN1B1	0.496479288	1	1	2.172159388	0.179061856	1	1.5489044	0.728428218	1	0.45115111	1	1	0.043109714	1	1	-1.206260738	1	1
NPDC1	-0.209851661	1	1	2.147386501	0.190575147	1	2.296146909	0.130004898	1	0.966812008	1	1	1.111183734	1	1	-0.571573613	1	1
PARD6B	1.569144649	0.699685428	1	1.40611544	0.958139089	1	-0.314476393	1	1	0.346934319	1	1	-0.801152225	1	1	-0.614930061	1	1
KTI12	0.653935629	1	1	-0.529141589	1	1	-1.161947092	1	1	1.175609237	1	1	0.635576444	1	1	1.577986266	0.687412591	1
PAXX	-1.406004548	0.958336646	1	0.303638475	1	1	1.754207272	0.476369985	1	-1.204440472	1	1	-0.083725022	1	1	-1.459909931	0.865888977	1
PTPN1	1.500291323	0.801233737	1	1.683550606	0.553611309	1	0.036124075	1	1	0.694740802	1	1	-0.37222784	1	1	-0.413975239	1	1
PTGDS	-1.771745671	0.458620708	1	1.261733345	1	1	3.017020015	0.015316377	0.402846041	1.424008212	0.926664569	1	2.611477045	0.054091224	1	0.643132361	1	1
LONRF3	0.123779256	1	1	-1.05066045	1	1	-1.158711634	1	1	-2.629460351	0.051312302	0.90259765	-2.694280628	0.042324447	1	-1.939823197	0.314407083	1
LCN12	-1.548285435	0.729321538	1	1.429697269	0.916823546	1	2.962489107	0.018309756	0.440610963	2.507015566	0.07305321	1	3.602563929	0.001890563	0.263120697	1.549155158	0.728066557	1
C8G	0.858426989	1	1	2.37657088	0.104846423	1	1.387621744	0.991513541	1	0.807822458	1	1	0.102474153	1	1	-1.003149008	1	1
TMEM189	0.517264733	1	1	1.423737239	0.927135298	1	0.796537526	1	1	0.249127939	1	1	-0.116995845	1	1	-0.686659251	1	1
RABL6	-1.819828864	0.412710424	1	0.161875503	1	1	2.045033087	0.245109577	1	-1.546189067	0.732353479	1	-0.03962122	1	1	-1.711443252	0.521995912	1
IL13RA1	-1.625310952	0.624577914	1	-0.86957546	1	1	0.871843157	1	1	0.09934085	1	1	1.298325966	1	1	0.711710457	1	1
LCN8	1.372919085	1	1	1.329041027	1	1	-0.183843678	1	1	1.61495954	0.637916742	1	0.527447738	1	1	0.699361093	1	1
DIPK1B	-1.955926492	0.302842884	1	0.054906375	1	1	2.099740598	0.214509997	1	0.474896795	1	1	1.980754153	0.285713103	1	0.446999667	1	1
AGPAT2	-0.96660134	1	1	1.069409783	1	1	1.965393944	0.29621196	1	-0.269190951	1	1	0.503562449	1	1	-1.07788685	1	1
ANKRD1	-0.689107532	1	1	-0.729364128	1	1	0.018240912	1	1	-0.890260221	1	1	-0.4308583	1	1	-0.457117372	1	1
EGFL7	0.324645737	1	1	-1.083193863	1	1	-1.37316022	1	1	0.008439362	1	1	-0.242558986	1	1	0.82076121	1	1
INPP5E	0.118272004	1	1	1.443038028	0.894058555	1	1.245550592	1	1	-0.8678111	1	1	-0.9365303	1	1	-2.009785688	0.266723257	1
PMPCA	-1.338557378	1	1	1.029268837	1	1	2.328937285	0.11917433	1	-0.300239694	1	1	0.711134056	1	1	-1.031088382	1	1
KIF20B	1.996208609	0.275467325	1	0.920080765	1	1	-1.204903519	1	1	0.857471702	1	1	-0.692897467	1	1	0.21083187	1	1
CARD9	0.120995164	1	1	-0.30794165	1	1	-0.414807665	1	1	-2.468640448	0.08137645	1	-2.484280633	0.077888077	1	-2.283132009	0.134535562	1
EPS15	1.669033579	0.570664351	1	1.622280027	0.62846042	1	-0.178304847	1	1	0.196036492	1	1	-0.98835169	1	1	-0.900169177	1	1
DNLZ	1.144537481	1	1	2.15190514	0.188428958	1	0.882532575	1	1	1.535682506	0.747697606	1	0.676560332	1	1	0.07096457	1	1
KCNB1	1.322960555	1	1	1.277707749	1	1	-0.149102285	1	1	0.790954194	1	1	-0.164167949	1	1	-0.064087561	1	1
LHX3	0.145967222	1	1	0.694189926	1	1	0.513157334	1	1	-1.717172015	0.515686483	1	-1.782146289	0.448352273	1	-2.202239789	0.165890249	1
ZNFX1	-1.445640607	0.889668186	1	1.19316176	1	1	2.559155548	0.062956068	0.782095076	2.504801228	0.073512136	1	3.513641075	0.002652058	0.308149649	1.630912421	0.617452803	1
UBAC1	-0.054004865	1	1	2.283696908	0.1343361	1	2.214977082	0.160569826	1	-0.493342141	1	1	-0.43681849	1	1	-2.197940973	0.167719876	1
C1orf185	1.301492365	1	1	0.661139283	1	1	-0.719413082	1	1	2.133864982	0.197123008	1	1.067775598	1	1	1.687346362	0.549220627	1
MRPS2	1.123725264	1	1	0.467481553	1	1	-0.729905296	1	1	0.497374969	1	1	-0.444707153	1	1	0.144237076	1	1
SLC16A12	1.324999137	1	1	1.291681098	1	1	-0.223467001	1	1	1.076645608	1	1	0.046258868	1	1	0.220017595	1	1
IFIT1	0.086726337	1	1	1.440685758	0.898040881	1	1.283363206	1	1	2.170977154	0.179597396	1	2.024864593	0.257287621	1	0.95704186	1	1
IFIT3	1.826449877	0.406695149	1	-0.530528687	1	1	-2.341632566	0.115197637	1	-2.314890414	0.123713581	1	-3.542754162	0.00237583	0.289325822	-1.973977582	0.290305753	1
COL5A1	-1.790095687	0.440631181	1	0.128295336	1	1	1.987811529	0.280995229	1	-0.518741256	1	1	0.854688642	1	1	-0.624604677	1	1
AGBL4	0.316324381	1	1	-0.750927714	1	1	-1.061078468	1	1	-1.889876854	0.352646591	1	-2.087005176	0.221326	1	-1.424174139	0.926376415	1
SPATA6	-0.061801933	1	1	-1.021259834	1	1	-0.936113873	1	1	0.693494667	1	1	0.733858854	1	1	1.4885152	0.819690459	1
VAV2	-0.682676691	1	1	-0.014615136	1	1	0.692643553	1	1	-0.730284428	1	1	-0.186103137	1	1	-0.735091699	1	1
CH25H	0.668373948	1	1	0.545382711	1	1	-0.179740154	1	1	1.153328275	1	1	0.621256522	1	1	0.790071106	1	1
STAU1	3.596560956	0.001934712	0.112149761	0.990160778	1	1	-2.897657136	0.022557681	0.488251881	2.450909812	0.085497391	1	-0.285201132	1	1	1.835452	0.39863247	1
SARDH	1.551950507	0.724044398	1	2.696923044	0.041990065	0.819363453	0.929074701	1	1	0.581795114	1	1	-0.605290331	1	1	-1.350387381	1	1
PDZK1IP1	-0.72706508	1	1	0.186326225	1	1	0.929144447	1	1	-0.724264877	1	1	-0.14696094	1	1	-0.875657255	1	1
SLC2A6	-1.099841362	1	1	0.469343405	1	1	1.602862652	0.653789885	1	-0.31701941	1	1	0.54963453	1	1	-0.679218858	1	1
CYP4X1	-2.85117881	0.02613448	0.408840877	-0.524227098	1	1	2.468642766	0.081375923	0.888435252	0.464739046	1	1	2.512461871	0.071935236	1	0.830825648	1	1
ARFGEF2	0.318082756	1	1	2.036456884	0.25022699	1	1.653911202	0.588873337	1	1.573818274	0.693176809	1	1.344440426	1	1	0.28816076	1	1
STAMBPL1	1.587307181	0.674658538	1	-0.444061601	1	1	-2.07804239	0.22623273	1	-4.117287072	0.000230015	0.06774746	-5.210847084	1.13E-06	0.007142313	-3.907294558	0.000560012	0.262687136
ADAMTS13	-0.070580181	1	1	0.790348549	1	1	0.808712087	1	1	-0.458707796	1	1	-0.387536696	1	1	-1.046271088	1	1
ANKRD22	0.715513639	1	1	0.361122026	1	1	-0.378579314	1	1	-1.678484384	0.559515459	1	-2.197359618	0.167968638	1	-1.965615525	0.296058237	1
IL13RA2	2.13306965	0.197514078	1	1.603229138	0.653304449	1	-0.702059128	1	1	1.818037015	0.414350853	1	0.19094876	1	1	0.726330652	1	1
PREX1	2.326259781	0.120028177	0.900526595	2.522295429	0.069955046	0.993892563	0.014927509	1	1	1.184633656	1	1	-0.682466722	1	1	-0.726254387	1	1
REXO4	-0.704828576	1	1	-0.692227104	1	1	0.089177756	1	1	-2.757171437	0.034982265	0.759949197	-2.100480891	0.214119359	1	-2.311890637	0.124702265	1
MKNK1	1.108245396	1	1	1.449732368	0.882798996	1	0.212341606	1	1	-0.351907393	1	1	-1.142685662	1	1	-1.35600592	1	1
PTEN	-2.69478493	0.042260446	0.533511188	-2.961736075	0.018354593	0.602462533	-0.291491544	1	1	-2.009664548	0.266800227	1	-0.732015819	1	1	-0.601656838	1	1
STKLD1	-1.163446782	1	1	-0.33825892	1	1	0.894226876	1	1	-0.030596278	1	1	0.853337673	1	1	0.213003356	1	1
AMOT	0.502886217	1	1	-0.221176551	1	1	-0.726673186	1	1	-1.082419571	1	1	-1.409894731	0.951424613	1	-0.949804428	1	1
SURF2	-0.134008097	1	1	0.477619554	1	1	0.596958164	1	1	-1.844743902	0.390448808	1	-1.694247797	0.541309234	1	-2.263947552	0.141464045	1
SURF1	0.612403459	1	1	0.976840318	1	1	0.296319354	1	1	0.278682696	1	1	-0.219527523	1	1	-0.472430527	1	1
LURAP1	0.577403151	1	1	-0.000976214	1	1	-0.609290259	1	1	0.330391926	1	1	-0.079962042	1	1	0.339708251	1	1
POMGNT1	0.470606766	1	1	0.560667914	1	1	0.028508902	1	1	0.395769017	1	1	0.02842211	1	1	0.008307611	1	1
MINPP1	-0.550639532	1	1	-1.582589748	0.681090011	1	-0.930262983	1	1	-0.061716165	1	1	0.348288336	1	1	1.067496363	1	1
NCOA3	1.200622608	1	1	-1.410569657	0.950229262	1	-2.591631953	0.057313141	0.748303883	-0.855231861	1	1	-1.777077104	0.453333329	1	0.194144203	1	1
TSPAN1	2.878815625	0.023950298	0.397631147	3.523488343	0.002555435	0.301210069	0.23605252	1	1	1.600368509	0.657101141	1	-0.643242458	1	1	-0.872347388	1	1
MRPL14	1.900989349	0.343820447	1	2.611828803	0.054035604	0.906123697	0.434263191	1	1	0.462928873	1	1	-0.895188136	1	1	-1.259486555	1	1
SURF6	-0.693687824	1	1	-0.204168313	1	1	0.526193261	1	1	-2.94458381	0.019403361	0.558744763	-2.339710703	0.115792094	1	-2.870355497	0.024600633	1
TMEM69	3.025213096	0.01490748	0.314477351	0.743550723	1	1	-2.503112023	0.073863943	0.838458061	1.02951248	1	1	-1.305666148	1	1	0.528224475	1	1
MMRN2	0.786646441	1	1	2.188541521	0.171781081	1	1.26344466	1	1	0.808464967	1	1	0.166759893	1	1	-0.830624533	1	1
GBGT1	-0.272450993	1	1	0.155600268	1	1	0.447438904	1	1	-1.077505352	1	1	-0.824921749	1	1	-1.274389978	1	1
VEGFA	0.758319234	1	1	2.016687048	0.262369094	1	1.17288349	1	1	2.297177481	0.129651883	1	1.793342729	0.437508834	1	1.097314514	1	1
AKR1A1	0.537826026	1	1	2.811113054	0.029622261	0.718269301	2.122226752	0.202912206	1	1.08502993	1	1	0.685029675	1	1	-0.794952042	1	1
OPN4	1.76873119	0.461632468	1	1.259268599	1	1	-0.657637522	1	1	0.877667945	1	1	-0.440426439	1	1	0.023430131	1	1
TESK2	1.390023889	0.98712974	1	1.995966498	0.275625417	1	0.498951668	1	1	0.766991705	1	1	-0.245708509	1	1	-0.612690993	1	1
CCSER2	-0.22527612	1	1	1.315433199	1	1	1.45930225	0.866891619	1	2.278995455	0.136004013	1	2.368221954	0.107242857	1	1.372578494	1	1
TOE1	2.03028585	0.25396495	1	2.34676683	0.113622609	1	0.103355061	1	1	1.71724763	0.515603617	1	0.297785387	1	1	0.241553502	1	1
MUTYH	3.177595259	0.008910114	0.242958008	0.713015422	1	1	-2.625083947	0.051976564	0.718416568	-0.680186029	1	1	-3.028000657	0.014770653	0.709811207	-1.200092128	1	1
LRIT1	-2.732765653	0.037683001	0.498810113	0.815254291	1	1	3.595539566	0.00194232	0.150908553	-1.430371218	0.915663027	1	0.65809288	1	1	-2.038023647	0.249285408	1
GTF3C5	0.562664111	1	1	1.782148395	0.448350214	1	1.158924296	1	1	-1.269478776	1	1	-1.691365755	0.544601811	1	-2.643424939	0.049243176	1
IRS4	-0.71091635	1	1	-1.905061848	0.340632192	1	-1.094762776	1	1	-0.75160209	1	1	-0.1771013	1	1	0.681291789	1	1
MRPS18A	3.062051097	0.013189555	0.292097042	0.961447156	1	1	-2.305634024	0.126786543	1	-0.116558312	1	1	-2.423730081	0.092172112	1	-0.805545851	1	1
GHITM	-0.552622217	1	1	0.231983441	1	1	0.794309232	1	1	-0.670089362	1	1	-0.240571857	1	1	-0.848738227	1	1
SPACA9	0.277779673	1	1	1.043216229	1	1	0.704025533	1	1	-0.912918175	1	1	-1.096334458	1	1	-1.667987035	0.571909803	1
GTF3C4	-0.617925204	1	1	1.918157093	0.33054657	1	2.544544895	0.065652147	0.798234795	-0.268124059	1	1	0.197952059	1	1	-1.672876432	0.566109746	1
RSPH9	1.758007649	0.472477248	1	1.282564945	1	1	-0.635227048	1	1	1.136536109	1	1	-0.210627801	1	1	0.256235227	1	1
MAD2L1BP	0.072394486	1	1	1.03604616	1	1	0.923123148	1	1	0.124159287	1	1	0.071579753	1	1	-0.562237364	1	1
HECTD3	-0.533285563	1	1	0.922636175	1	1	1.428130894	0.919525121	1	1.807347628	0.424248566	1	2.106666032	0.210879231	1	1.288053579	1	1
RAPGEF1	1.040940851	1	1	0.888836725	1	1	-0.244184573	1	1	-1.762265604	0.468146595	1	-2.500251754	0.074463047	1	-2.441037812	0.087870728	1
PTCH2	3.360825073	0.004662601	0.177776434	1.610183145	0.64414728	1	-1.959597605	0.300257049	1	2.438672235	0.088447992	1	-0.131788049	1	1	1.33393378	1	1
DYDC2	1.625347358	0.624531396	1	0.502831659	1	1	-1.197489777	1	1	2.017748696	0.261704643	1	0.703720462	1	1	1.684685023	0.552296146	1
PLK3	-0.38151987	1	1	-0.528251325	1	1	-0.109662182	1	1	-1.573946683	0.692998657	1	-1.25550723	1	1	-1.232962477	1	1
DYDC1	2.308668802	0.125771801	0.920447191	2.64366429	0.049208372	0.869191005	-0.019785904	1	1	2.995555957	0.016436702	0.515274333	1.219620125	1	1	1.317114364	1	1
BEST4	0.201311377	1	1	-0.569087944	1	1	-0.724872967	1	1	-1.826183237	0.406935993	1	-1.89437477	0.349051697	1	-1.456541059	0.871458647	1
UCK1	0.495931448	1	1	1.894501247	0.348951054	1	1.302319476	1	1	-0.090259005	1	1	-0.449351214	1	1	-1.404815626	0.960456667	1
MAT1A	1.19978956	1	1	2.62198634	0.052451361	0.89146305	1.291593377	1	1	0.712736133	1	1	-0.155051068	1	1	-1.075468603	1	1
KIF2C	1.072072756	1	1	1.248486529	1	1	0.038833966	1	1	0.909089259	1	1	0.088697291	1	1	0.065455239	1	1
POMT1	0.499134119	1	1	1.161763635	1	1	0.579745445	1	1	0.597754645	1	1	0.197642441	1	1	-0.241739512	1	1
ATG4A	0.356556835	1	1	0.374821336	1	1	-0.029468004	1	1	-0.611923784	1	1	-0.844893277	1	1	-0.878234458	1	1
POLH	3.102693386	0.011506093	0.271424247	1.582614727	0.681055829	1	-1.758027783	0.472456693	1	0.47746744	1	1	-1.850585219	0.385375487	1	-0.630110495	1	1
TMEM53	2.82333555	0.028516081	0.431263385	1.916807302	0.331574501	1	-1.110272105	1	1	-0.075666285	1	1	-2.13387505	0.197118062	1	-1.414700587	0.942937813	1
ERI3	-0.39264509	1	1	-0.826649568	1	1	-0.444404945	1	1	1.193539492	1	1	1.372258915	1	1	1.560273423	0.712171687	1
PLAC9	1.37766179	1	1	0.312108314	1	1	-1.168285635	1	1	0.77270719	1	1	-0.217712056	1	1	0.585615734	1	1
